timestamp,funding,change_6h_price,change_6h_volume,change_4h_price,change_4h_volume,change_2h_price,change_2h_volume,change_last_price,change_last_volume
1664064000000,9.99E-6,-39.0,-13113.323,-22.200000000000728,10777.963,-173.70000000000073,11462.431,-204.29999999999927,-8262.504
1664092800000,3.653E-5,57.0,1312.3110000000015,133.5,-1316.3220000000001,72.09999999999854,5377.724000000002,178.1999999999971,-2260.700999999999
1664121600000,2.593E-5,-55.89999999999782,15282.228000000001,19.0,36085.149,-163.79999999999927,25071.521999999997,-110.69999999999709,43276.397
1664150400000,-6.6E-6,17.899999999997817,-25969.25,-71.80000000000291,-26005.364999999998,-242.3000000000029,3188.366000000002,-178.70000000000073,-2632.1399999999994
1664179200000,3.696E-5,71.89999999999782,-30867.608,63.0,-23533.934999999998,-39.400000000001455,6642.521000000001,102.59999999999854,76105.09100000001
1664208000000,4.497E-5,174.29999999999927,-45413.73300000001,-37.599999999998545,-25295.068000000014,278.40000000000146,-34714.402,201.5,-77920.76200000002
1664236800000,2.244E-5,0.4000000000014552,3447.8210000000036,87.10000000000218,-29712.204999999998,-18.099999999998545,-22921.484999999997,112.5,76885.77800000002
1664265600000,1.0E-4,542.4000000000015,6764.318999999989,875.7000000000007,-63250.17300000001,983.2999999999993,-55589.98200000002,957.9000000000015,-82397.02200000001
1664294400000,8.538E-5,-1.0,6539.366999999998,46.79999999999927,77484.936,11.0,47411.825,-288.90000000000146,309186.369
1664323200000,1.141E-5,-938.2999999999993,-249597.90899999999,-816.5999999999985,-314703.853,-901.2000000000007,-315920.888,-815.2000000000007,-293865.495
1664352000000,-1.071E-5,-72.19999999999709,72108.188,-334.09999999999854,-21461.857000000004,-255.39999999999782,-3753.8199999999997,-299.59999999999854,-8255.316000000006
1664380800000,5.332E-5,-126.70000000000073,119313.00200000001,177.09999999999854,58188.687,343.0,102380.40299999999,707.4000000000015,85056.036
1664409600000,5.681E-5,-140.0,-61576.03199999999,56.79999999999927,-82573.549,129.0,-94529.306,-70.5,-98393.913
1664438400000,7.641E-5,81.19999999999709,10510.080999999998,90.0,-6723.078000000001,39.099999999998545,31202.15,-54.20000000000073,10102.404999999999
1664467200000,6.685E-5,118.5,-2243.336000000003,101.0,136100.153,-372.2999999999993,122700.046,-72.5,97050.59400000001
1664496000000,1.0E-4,-23.299999999999272,-55480.948000000004,118.59999999999854,-121038.70800000001,144.79999999999927,-112196.876,301.7999999999993,-86858.85100000001
1664524800000,1.0E-4,-81.79999999999927,-22939.367999999995,-188.5,-40590.479999999996,-142.5,-8249.723999999995,-21.700000000000728,-24834.68
1664553600000,1.0E-4,-39.20000000000073,5514.8970000000045,-130.5,132908.28600000002,-95.5,237816.971,188.70000000000073,108286.80900000001
1664582400000,3.198E-5,-80.5,-64847.570999999996,-282.7000000000007,-69408.31999999999,-397.40000000000146,-96568.45300000001,-337.90000000000146,-119689.909
1664611200000,1.0E-4,1.6000000000021828,-12796.916999999998,-3.599999999998545,1315.9620000000032,-98.79999999999927,-2742.9259999999995,-106.09999999999854,-8679.815999999999
1664640000000,7.005E-5,18.0,24414.807999999997,-1.2000000000007276,15439.372000000003,17.900000000001455,1979.1990000000005,17.400000000001455,9371.3
1664668800000,4.262E-5,-56.10000000000218,-3845.7969999999987,-65.90000000000146,-11410.328999999998,-41.70000000000073,-14446.574999999999,-18.900000000001455,-12096.802999999998
1664697600000,5.816E-5,-4.799999999999272,-1950.710000000001,-2.7999999999992724,7382.512000000001,18.900000000001455,14495.855999999998,-27.5,-89.60000000000036
1664726400000,5.384E-5,-22.599999999998545,65916.76,-95.5,14917.420999999998,-124.59999999999854,13357.336,-139.40000000000146,8589.010999999999
1664755200000,3.996E-5,52.20000000000073,11366.199000000004,116.5,328.9230000000025,52.70000000000073,63877.198000000004,-87.79999999999927,24740.626
1664784000000,8.316E-5,161.60000000000218,-22696.95,110.10000000000218,-12076.474999999999,186.0,-9131.858999999997,140.70000000000073,-26497.76
1664812800000,1.0E-4,-19.099999999998545,6925.734,50.5,54859.522,-19.599999999998545,99401.936,140.0,54111.78200000001
1664841600000,1.0E-4,210.0,553.6299999999901,207.79999999999927,-55017.78200000001,216.40000000000146,-35986.631,291.90000000000146,-43240.69300000001
1664870400000,1.0E-4,-121.80000000000291,-8750.675999999996,-33.900000000001455,-5791.767999999996,-20.200000000000728,73355.36300000001,335.09999999999854,93423.22400000002
1664899200000,1.0E-4,-24.200000000000728,-81672.122,-27.0,-44456.24900000001,133.0,-29473.886000000013,135.20000000000073,-55376.01800000001
1664928000000,1.0E-4,-74.70000000000073,-14547.156999999992,121.39999999999782,20883.054000000004,188.89999999999782,-41749.621,240.70000000000073,-31499.956999999995
1664956800000,1.0E-4,-124.0,-21423.347,-147.90000000000146,-7289.667999999998,-142.3000000000029,-2768.663999999997,-114.10000000000218,21885.621
1664985600000,1.0E-4,-133.0,-15128.923000000003,-192.70000000000073,46834.270000000004,-303.3999999999978,47914.599,-224.20000000000073,54413.876000000004
1665014400000,1.0E-4,161.5,-48597.788,117.90000000000146,-73717.13,47.900000000001455,-80553.764,155.3000000000029,-40630.90000000001
1665043200000,1.0E-4,214.09999999999854,-30217.634,196.6999999999971,-24746.552999999993,145.29999999999927,-23605.060999999994,64.79999999999927,-25113.42199999999
1665072000000,1.0E-4,-121.90000000000146,-9489.608,23.299999999999272,72099.025,-110.0,104906.95300000001,-210.40000000000146,29570.453999999998
1665100800000,1.0E-4,104.0,-42581.806000000004,1.6000000000021828,-44801.906,-101.29999999999927,-46493.437,-50.29999999999927,-56618.141
1665129600000,1.0E-4,31.900000000001455,-5918.220000000001,22.099999999998545,-1518.4150000000009,6.799999999999272,24497.304,-37.29999999999927,8003.353999999999
1665158400000,7.513E-5,54.79999999999927,-6605.313000000002,73.59999999999854,222556.356,-322.2000000000007,36581.509999999995,-342.6000000000022,64963.21399999999
1665187200000,3.85E-5,-162.09999999999854,-65352.44899999999,-121.0,-58831.636,-12.399999999997817,-79538.671,-53.19999999999709,-78325.542
1665216000000,7.345E-5,63.19999999999709,-1349.429,-26.400000000001455,4497.93,-21.200000000000728,-3492.486999999999,-31.100000000002183,-2739.511999999999
1665244800000,4.149E-5,2.5,1714.0200000000004,36.60000000000218,1339.451000000001,-19.799999999999272,5735.790999999997,-9.899999999997817,1218.0849999999991
1665273600000,3.246E-5,11.799999999999272,-2192.3140000000003,-19.900000000001455,25188.504,-170.5,19510.231,-73.60000000000218,853.4559999999983
1665302400000,1.776E-5,-11.399999999997817,-1930.489999999998,-48.29999999999927,238.69300000000294,-7.5,-1700.1929999999975,-8.0,-2186.449999999999
1665331200000,1.951E-5,7.799999999999272,30116.318999999996,62.60000000000218,6833.064,59.20000000000073,6209.769000000002,126.20000000000073,2243.055000000002
1665360000000,6.241E-5,-47.5,17582.017,-64.59999999999854,-4030.4760000000006,-53.5,11045.863999999998,-94.5,10996.341
1665388800000,6.069E-5,62.0,-12942.846000000001,11.099999999998545,-8048.412,-26.599999999998545,-8090.687000000002,-28.700000000000728,82340.766
1665417600000,1.0E-4,-80.79999999999927,-73135.177,-78.0,-53752.955,-93.09999999999854,-42604.994000000006,-139.59999999999854,-20087.659
1665446400000,1.0E-4,55.39999999999782,-48009.952000000005,-56.70000000000073,-77451.721,-21.700000000000728,-37386.804000000004,-137.60000000000218,-14958.324000000008
1665475200000,1.0E-4,-95.69999999999709,-44879.486,-84.5,-54267.325,-99.59999999999854,-35320.958999999995,-49.0,-42552.82
1665504000000,1.0E-4,-17.599999999998545,-3603.0329999999994,74.80000000000291,73891.487,-92.59999999999854,89249.967,62.5,10183.178
1665532800000,1.0E-4,-15.19999999999709,19373.674,-146.29999999999927,-25508.540999999997,-135.5,-27393.967999999997,-82.59999999999854,-12675.597999999998
1665561600000,1.0E-4,2.099999999998545,-15781.835,-13.5,-4492.184000000001,51.900000000001455,6395.764999999999,48.400000000001455,-2513.650999999998
1665590400000,1.0E-4,58.89999999999782,-3892.018,3.7999999999992724,78001.99299999999,6.69999999999709,6296.322999999997,27.19999999999709,-6385.899000000001
1665619200000,7.466E-5,-47.099999999998545,20055.882,1.7000000000007276,-6338.159,39.80000000000291,1213.8489999999983,17.5,-2198.602999999999
1665648000000,1.0E-4,-47.19999999999709,8126.636999999999,-67.39999999999782,-2022.0110000000022,-64.59999999999854,28984.034999999996,-148.09999999999854,8711.121
1665676800000,3.936E-5,-12.400000000001455,132181.78000000003,-255.0,243548.67599999998,-579.5,177852.892,-52.29999999999927,103100.903
1665705600000,3.235E-5,201.0,-12308.025000000009,413.2000000000007,-88544.78,443.59999999999854,-103082.42300000001,417.7000000000007,-17462.35500000001
1665734400000,1.0E-4,488.6999999999971,-53889.655999999995,440.7999999999993,-75914.03,430.59999999999854,-49524.157999999996,267.7999999999993,-60641.484
1665763200000,8.395E-5,7.700000000000728,2784.2720000000045,-44.79999999999927,47093.944,24.299999999999272,116810.804,-280.2999999999993,19064.246
1665792000000,4.317E-5,2.1999999999970896,7404.6830000000045,-192.8000000000029,-43021.144,-254.70000000000073,-51398.284999999996,-188.3000000000029,-56378.043
1665820800000,3.772E-5,1.4000000000014552,-1491.1129999999994,26.100000000002183,-5920.157000000001,2.900000000001455,-3790.620000000001,-5.5,24756.676
1665849600000,4.563E-5,-60.0,-20341.421,1.7000000000007276,-11745.59,1.8000000000029104,-25027.744,-39.599999999998545,-27068.9
1665878400000,2.735E-5,-19.400000000001455,2777.5899999999983,-27.599999999998545,-2167.4580000000005,-57.400000000001455,24930.594000000005,-59.099999999998545,4091.67
1665907200000,4.61E-6,74.39999999999782,-8323.934,51.0,-7151.032999999999,78.89999999999782,-9446.536,63.69999999999709,4455.401000000002
1665936000000,3.394E-5,6.600000000002183,-6651.542000000001,12.600000000002183,-12729.151000000002,-5.69999999999709,-3782.4460000000036,24.600000000002183,-10535.219000000001
1665964800000,3.31E-6,-23.200000000000728,31976.829999999998,221.09999999999854,42725.162,-10.299999999999272,31929.861999999997,103.09999999999854,12267.999
1665993600000,4.84E-5,-84.89999999999782,-9911.202000000001,-73.5,-4350.135000000002,12.0,3850.173999999999,33.20000000000073,3231.4619999999995
1666022400000,6.458E-5,42.70000000000073,58058.516,167.79999999999927,65412.884000000005,289.59999999999854,61490.496,239.40000000000146,13982.839999999997
1666051200000,1.0E-4,-11.100000000002183,-13143.301999999996,-5.100000000002183,-23293.261999999995,-14.900000000001455,-7707.286,16.299999999999272,-15276.361999999997
1666080000000,1.0E-4,-12.799999999999272,-839.2129999999997,-0.7999999999992724,-3247.494999999999,4.299999999999272,32750.995,115.09999999999854,33266.481
1666108800000,1.0E-4,-134.5,-30075.690000000002,-100.09999999999854,3180.5269999999946,-120.89999999999782,65542.326,-291.7000000000007,-15157.952000000005
1666137600000,7.598E-5,35.0,49219.04400000001,-154.5,20989.310000000005,-77.79999999999927,-22061.789999999997,-43.19999999999709,-18240.106999999996
1666166400000,1.0E-4,-15.600000000002183,-10652.448000000002,-44.900000000001455,-6385.694000000003,-74.0,13407.957999999999,-110.90000000000146,4750.554999999997
1666195200000,1.0E-4,49.79999999999927,3934.501,-16.799999999999272,34056.301999999996,-92.90000000000146,29347.385,49.79999999999927,16504.554
1666224000000,1.0E-4,-84.79999999999927,-26774.661,-36.099999999998545,-26026.592999999997,-73.89999999999782,-22365.111999999997,-143.20000000000073,17593.921000000002
1666252800000,6.021E-5,-80.29999999999927,-44608.850000000006,-83.39999999999782,-21463.351000000002,12.900000000001455,-39326.378,21.400000000001455,-42905.397
1666281600000,2.095E-5,40.0,15246.282000000003,60.900000000001455,41342.432,24.900000000001455,41790.96000000001,106.20000000000073,44559.216
1666310400000,4.708E-5,-152.60000000000218,5562.303,-188.40000000000146,-30477.011999999995,-181.10000000000218,-43427.549999999996,-209.40000000000146,-45508.736
1666339200000,4.483E-5,23.0,965.0480000000025,9.200000000000728,-6654.896999999999,0.2000000000007276,3046.625,-15.399999999997817,31189.311
1666368000000,-8.9E-6,-17.200000000000728,-28053.531,-85.20000000000073,127034.131,34.599999999998545,44165.251,139.1999999999971,20711.575999999994
1666396800000,3.721E-5,-18.599999999998545,-30475.214999999997,20.200000000000728,-50335.147,-12.599999999998545,-61909.67199999999,-7.599999999998545,-61802.73599999999
1666425600000,8.36E-5,-2.2999999999992724,3532.5499999999993,-9.0,-3542.3960000000006,-17.799999999999272,-1568.1710000000003,4.200000000000728,-563.6050000000014
1666454400000,-3.19E-6,-23.200000000000728,-48.10999999999876,13.700000000000728,20142.184,27.700000000000728,11210.903,68.59999999999854,14160.584
1666483200000,4.152E-5,-81.89999999999782,-10775.787,-48.79999999999927,-11745.589,-28.700000000000728,-18197.37,-28.700000000000728,-14496.561
1666512000000,1.171E-5,-24.599999999998545,-1630.3160000000007,-6.299999999999272,3762.5959999999995,-27.799999999999272,5011.82,-43.5,614.7600000000002
1666540800000,5.174E-5,21.400000000001455,5757.43,-9.5,18313.301,17.600000000002183,9099.463,29.0,54373.03599999999
1666569600000,1.0E-4,288.1000000000022,-5241.244999999995,311.7000000000007,-22604.358,352.5,1614.2790000000095,380.0,-13665.345999999998
1666598400000,1.0E-4,-154.1999999999971,-16862.362,-176.59999999999854,-13427.841999999997,-232.79999999999927,-9043.046999999999,-242.1999999999971,-21159.103
1666627200000,2.328E-5,56.69999999999709,4703.363000000001,94.09999999999854,31182.513000000003,23.399999999997817,56656.5,-26.600000000002183,-2121.254000000001
1666656000000,4.327E-5,-15.399999999997817,3968.2170000000006,44.10000000000218,-6875.667999999998,65.5,-13855.046,26.299999999999272,-3117.758999999998
1666684800000,9.019E-5,-29.399999999997817,-10444.791000000001,14.600000000002183,-10956.11,12.600000000002183,-5610.095000000001,-21.19999999999709,-2307.349000000002
1666713600000,-1.66E-6,-42.20000000000073,21.068999999999505,-5.900000000001455,56535.129,172.5,117253.565,443.3999999999978,154808.76
1666742400000,2.243E-5,368.40000000000146,-37528.18400000001,526.4000000000015,-91469.679,479.2999999999993,-142480.974,328.0,-130487.925
1666771200000,5.665E-5,151.40000000000146,-20981.461000000003,170.29999999999927,-21943.085000000003,111.79999999999927,5471.4419999999955,265.2999999999993,90604.06000000001
1666800000000,6.122E-5,252.5,-90923.65200000002,262.40000000000146,-29631.508000000016,209.3000000000029,56648.524999999994,502.0,-54047.04800000001
1666828800000,1.3E-7,-24.399999999997817,-36888.607,-81.09999999999854,-48044.671,-106.39999999999782,-45858.477000000006,-77.19999999999709,-60559.962
1666857600000,-2.276E-5,-43.30000000000291,13275.408,-14.100000000002183,699.9259999999995,33.099999999998545,7209.704999999998,-54.80000000000291,27018.215
1666886400000,1.376E-5,-101.19999999999709,511.7279999999955,-90.5,64794.929000000004,-191.39999999999782,20947.748999999996,-149.5,-17978.349000000002
1666915200000,-1.228E-5,18.80000000000291,-11123.757999999998,65.90000000000146,85543.601,-158.39999999999782,11481.645000000004,-268.5,7963.1860000000015
1666944000000,3.541E-5,26.80000000000291,-9232.004,-1.2999999999992724,-21387.84,-5.399999999997817,14709.044999999998,-215.6999999999971,13820.906000000003
1666972800000,-2.629E-5,123.09999999999854,-24841.865000000005,93.5,81048.923,390.59999999999854,25389.42199999999,403.2999999999993,28840.531000000003
1667001600000,2.484E-5,147.20000000000073,-51252.725000000006,124.09999999999854,-55153.539000000004,110.59999999999854,-71043.319,109.5,-68354.53400000001
1667030400000,4.755E-5,36.29999999999927,28145.868000000002,162.5,14527.690999999999,65.0,7177.766,183.09999999999854,56760.526000000005
1667059200000,4.205E-5,178.60000000000218,16305.845000000001,-77.20000000000073,-33863.882000000005,6.400000000001455,-5012.847000000009,147.40000000000146,-22471.507000000005
1667088000000,-2.515E-5,-113.10000000000218,-22377.72,-86.10000000000218,-35228.224,-78.10000000000218,-24711.755,-116.5,-32235.531
1667116800000,3.212E-5,-28.400000000001455,-5652.0470000000005,-29.0,-5436.314,-3.7999999999992724,16367.170999999998,45.099999999998545,25099.226
1667145600000,5.135E-5,-158.09999999999854,-11122.650999999998,-81.59999999999854,-9545.129,-202.09999999999854,-14889.422999999999,-174.09999999999854,-3046.870999999999
1667174400000,1.504E-5,-17.700000000000728,-25258.913,-30.5,-26461.211,11.299999999999272,-8916.221000000001,-52.20000000000073,-7162.588
1667203200000,3.842E-5,-103.40000000000146,-7564.697,-107.70000000000073,-12879.317,-80.09999999999854,-9528.589,-78.29999999999927,12977.962000000003
1667232000000,-4.34E-6,167.5,11471.482999999993,184.89999999999782,32239.38199999999,-221.79999999999927,57265.54899999999,-146.70000000000073,5093.798999999999
1667260800000,7.22E-6,-27.200000000000728,-27452.372000000003,-31.700000000000728,-36440.829000000005,6.700000000000728,-28887.544,91.59999999999854,-29069.562
1667289600000,-1.088E-5,19.900000000001455,663.8389999999999,-10.799999999999272,-4567.194000000001,36.900000000001455,11920.577999999998,108.10000000000218,9669.46
1667318400000,1.302E-5,-6.200000000000728,3030.229000000003,-78.40000000000146,16080.145,-179.0,23358.565,-154.60000000000218,-2352.138999999999
1667347200000,4.787E-5,-3.899999999997817,-12541.073,3.0,-18606.513,7.30000000000291,-17011.209000000003,36.5,-5625.767
1667376000000,1.203E-5,24.0,-8709.595000000001,38.900000000001455,-5121.911,2.8000000000029104,10846.614999999998,-57.89999999999782,3176.7429999999986
1667404800000,6.046E-5,40.70000000000073,9539.409000000003,8.799999999999272,3581.464,-24.5,-8356.749,-14.0,25467.956000000002
1667433600000,2.68E-5,31.0,275569.456,-159.0,6726.862999999998,-258.2999999999993,-24525.903000000002,-260.0,-17196.738000000005
1667462400000,4.4E-6,154.20000000000073,-11629.217999999997,159.09999999999854,-4811.703999999998,226.39999999999782,-10241.987999999998,153.5,-10563.273999999998
1667491200000,6.94E-5,16.200000000000728,25329.434999999998,-169.40000000000146,39640.929000000004,-197.10000000000218,42961.755999999994,-52.60000000000218,-3152.9759999999987
1667520000000,4.429E-5,-22.69999999999709,-5209.997000000001,12.5,-10520.051,7.400000000001455,1644.1189999999988,-41.29999999999927,1721.3659999999982
1667548800000,1.148E-5,76.90000000000146,-7612.067999999999,109.5,13437.536,232.0,50488.893,403.5,8888.556
1667577600000,6.899E-5,-45.39999999999782,-65.98899999999776,-56.20000000000073,158125.497,146.60000000000218,167372.2,225.90000000000146,77937.201
1667606400000,4.409E-5,-66.5,-39144.647,268.0,-72601.306,332.09999999999854,-86479.421,308.3999999999978,-44948.344999999994
1667635200000,4.541E-5,214.20000000000073,-33556.384000000005,298.8000000000029,-42515.671,244.5,-48702.33,236.8000000000029,-26726.146
1667664000000,1.0E-4,-93.40000000000146,-9063.291000000001,21.099999999998545,-8658.103000000003,-112.70000000000073,-7417.950000000001,-84.70000000000073,-21818.188000000002
1667692800000,6.491E-5,20.899999999997817,-288.2350000000006,31.899999999997817,-4946.049999999999,35.29999999999927,-452.90599999999904,0.09999999999854481,10167.346000000001
1667721600000,9.732E-5,-105.20000000000073,-9324.561000000002,-62.89999999999782,-9516.785000000002,-144.5,-10704.720000000001,-104.59999999999854,1397.0339999999997
1667750400000,6.866E-5,45.0,-10166.62,61.89999999999782,-12885.573,25.200000000000728,-4570.760000000002,48.599999999998545,1373.9559999999983
1667779200000,7.813E-5,3.2999999999992724,-10911.442,-47.20000000000073,-9424.753,-116.5,37839.407999999996,-333.7999999999993,32010.397999999997
1667808000000,1.0E-4,79.20000000000073,-19760.642,7.599999999998545,-30675.514999999996,-48.5,20431.64100000001,-271.90000000000146,5464.700000000004
1667836800000,1.0E-4,45.10000000000218,-36222.154,96.30000000000291,-32642.109,84.80000000000291,-12713.272000000004,128.20000000000073,-32210.161
1667865600000,6.515E-5,-60.0,2538.197,80.10000000000218,744.5820000000022,-82.89999999999782,30311.620000000003,-177.79999999999927,-1306.5220000000008
1667894400000,-7.88E-6,39.70000000000073,70761.335,-437.90000000000146,200154.846,-887.5999999999985,30870.215,-792.9000000000015,10211.422000000002
1667923200000,9.446E-5,-20.0,1253.9949999999953,-96.69999999999709,1391.1879999999946,-238.59999999999854,122748.38999999998,-271.7999999999993,370588.97
1667952000000,-1.3884E-4,-186.09999999999854,171028.53400000004,-1275.7999999999993,-175921.76599999997,-822.0999999999985,-320752.89599999995,-979.8999999999978,-345117.316
1667980800000,7.305E-5,-223.10000000000218,22513.474000000002,-230.60000000000218,-4319.246999999996,-147.70000000000073,-17748.913999999997,-308.90000000000146,98967.36700000001
1668009600000,-3.2976E-4,-470.0,52767.005999999994,-424.7000000000007,44723.82999999999,-654.7000000000007,94328.26799999998,-1128.2000000000007,54945.65699999998
1668038400000,-0.00119172,-155.29999999999927,-6827.707999999984,-332.2999999999993,80015.53300000002,-1394.8999999999996,-20459.521999999997,-1191.7999999999993,-79002.19399999999
1668067200000,-0.00111953,209.79999999999927,-56806.941000000006,446.7000000000007,-45117.526,784.4000000000015,-43931.019,834.5,-42418.77099999999
1668096000000,-2.3833E-4,-55.5,2447.433999999994,-351.40000000000146,160671.049,909.7999999999993,83755.61699999998,802.0999999999985,71011.76399999998
1668124800000,-1.9452E-4,-362.0,-94256.14199999999,-103.0,-45459.28599999999,306.7000000000007,-116928.55999999998,46.400000000001455,-102088.23199999999
1668153600000,-7.277E-5,-328.90000000000146,15981.004,-535.5999999999985,-4130.294999999998,-235.90000000000146,-8248.008999999998,-190.70000000000073,-20063.799999999996
1668182400000,-5.802E-5,-14.399999999997817,-3982.721000000005,-57.29999999999927,12343.668999999994,-101.70000000000073,229431.77399999998,-532.5999999999985,33734.98499999999
1668211200000,5.3E-5,34.79999999999927,-21491.378999999994,-22.100000000002183,-26014.494999999995,-68.29999999999927,-39053.706,193.70000000000073,-51346.28199999999
1668240000000,-2.406E-5,-173.90000000000146,-7962.216,-159.3000000000029,9683.725000000002,-363.2000000000007,310.3189999999995,-247.0,410.27700000000186
1668268800000,6.521E-5,41.599999999998545,-2763.0440000000017,48.19999999999709,-9151.442000000003,21.69999999999709,4487.386999999999,114.09999999999854,-14965.037
1668297600000,3.33E-6,-41.099999999998545,-1977.1290000000008,-40.20000000000073,-549.1870000000017,-113.40000000000146,-5022.8200000000015,-118.59999999999854,-2819.180000000002
1668326400000,-7.357E-5,63.0,1345.2380000000012,98.89999999999782,-3733.143,44.0,36423.566999999995,-41.5,38535.936
1668355200000,2.816E-5,-231.40000000000146,-21088.767000000003,-113.60000000000218,-29376.449000000004,-102.5,-23194.525,-197.0,-25282.689000000002
1668384000000,-3.809E-5,-22.100000000002183,-7713.596000000001,-20.80000000000291,22252.721,-185.50000000000182,2180.2819999999992,-247.10000000000218,40533.902
1668412800000,-7.645E-5,-240.09999999999854,-12537.530000000006,-191.29999999999927,-3713.0880000000034,-466.39999999999964,103228.567,491.7999999999993,6305.687999999995
1668441600000,-1.132E-5,-69.09999999999854,-39364.533,-72.19999999999709,69099.25499999999,-96.69999999999709,29394.429999999993,-230.5,-12368.072
1668470400000,-1.0925E-4,-9.0,1045.800000000003,-337.4999999999982,-15649.400999999998,-186.0,-9020.796000000002,22.700000000000728,-21618.813000000002
1668499200000,-1.7664E-4,99.79999999999927,-5933.231999999996,203.70000000000073,-8791.830999999998,42.400000000001455,6502.330999999998,229.60000000000218,17979.862
1668528000000,2.275E-5,-46.900000000001455,-2811.618000000002,-60.30000000000291,33739.08900000001,167.79999999999927,24156.297999999995,142.79999999999927,-7285.807000000001
1668556800000,-1.3216E-4,9.599999999998545,43205.579,-130.29999999999927,-4275.782999999996,-81.10000000000218,-29899.243,-89.40000000000146,-25241.379999999997
1668585600000,1.121E-5,-39.39999999999782,5076.299999999999,71.40000000000146,-7068.040000000001,23.5,10253.296000000002,-74.20000000000073,28201.655999999995
1668614400000,-6.617E-5,-78.0,-11457.212999999996,-118.89999999999782,55404.614,-309.1999999999971,31524.49500000001,-389.6999999999971,-7576.276999999995
1668643200000,-4.542E-5,141.39999999999782,-14189.706000000002,123.59999999999854,-25954.778000000002,115.69999999999709,-5849.762999999999,226.29999999999927,-22004.090000000004
1668672000000,-5.138E-5,32.39999999999782,1643.1949999999997,-133.40000000000146,9501.733,-79.79999999999927,2958.4629999999997,-48.70000000000073,6540.456000000002
1668700800000,-2.701E-5,-90.90000000000146,-6500.381000000001,-14.200000000000728,17292.475000000002,-116.29999999999927,43496.038,-75.29999999999927,18544.743
1668729600000,-2.836E-5,158.70000000000073,-17658.563,88.0,-27331.591,154.39999999999782,-28564.471999999998,155.39999999999782,22669.718
1668758400000,2.398E-5,199.10000000000218,-45568.672999999995,163.60000000000218,-45485.93,116.5,-48184.042,57.60000000000218,-41885.623
1668787200000,9.55E-6,-8.200000000000728,6544.887999999999,4.299999999999272,-4455.327000000001,3.599999999998545,19470.099000000002,-53.0,11655.642999999996
1668816000000,5.556E-5,-98.0,-16678.197999999997,-38.70000000000073,-22752.672999999995,-41.5,-26523.661999999997,3.0,-31746.326999999997
1668844800000,7.897E-5,-32.0,6550.983999999999,-67.40000000000146,6803.824999999999,-95.5,1450.321,-97.5,5437.442999999999
1668873600000,-1.169E-5,33.89999999999782,-5439.055,77.09999999999854,-2786.0859999999993,47.099999999998545,-4001.6859999999997,56.29999999999927,-1905.2800000000007
1668902400000,-7.79E-6,-41.599999999998545,-6845.9529999999995,-28.900000000001455,-4026.200999999999,22.5,27245.254,44.5,2832.174000000001
1668931200000,3.552E-5,-18.299999999999272,-6142.566000000001,-20.099999999998545,-8905.447,-13.200000000000728,-3568.5420000000013,17.099999999998545,19420.985
1668960000000,-9.79E-6,-90.09999999999854,16081.931000000004,-192.5,891.109000000004,-136.09999999999854,-16376.407,-139.6999999999971,-23376.447999999997
1668988800000,7.898E-5,-32.10000000000218,-527.2930000000015,11.5,49217.884,-293.0000000000018,41701.325,-297.7000000000007,34274.806
1669017600000,-1.218E-5,-68.30000000000109,42316.32,-205.40000000000146,10385.991999999998,-51.30000000000109,1880.0690000000031,-240.60000000000036,6030.25
1669046400000,2.302E-5,70.10000000000036,-24663.989999999998,45.5,3632.4789999999994,135.60000000000036,-13763.542999999998,90.5,28875.657
1669075200000,-7.485E-5,-117.60000000000036,38071.20300000001,-409.8000000000011,30004.945000000007,-484.7000000000007,-18585.985999999997,-349.7000000000007,-32647.118000000002
1669104000000,2.033E-5,34.600000000000364,-16509.107999999997,68.20000000000073,-23667.746999999996,22.30000000000109,7090.442000000003,-18.0,-10280.384999999995
1669132800000,7.881E-5,-74.0,-3466.645000000004,-12.600000000000364,90255.337,407.5,45310.323000000004,477.89999999999964,7634.021999999997
1669161600000,9.406E-5,-159.39999999999964,-6628.534999999996,-72.19999999999891,-25838.204999999998,-90.29999999999927,-19807.942,-12.299999999999272,-18439.236999999997
1669190400000,1.0E-4,-4.600000000000364,67910.614,357.40000000000146,782.6169999999984,235.20000000000073,9049.524000000001,352.40000000000146,9074.611999999997
1669219200000,-3.9E-6,-18.600000000002183,2191.097999999998,4.099999999998545,11950.226999999999,-184.10000000000218,19538.33,-157.0,-4702.088
1669248000000,5.42E-5,-31.700000000000728,53985.906,50.89999999999782,-1788.4449999999997,62.5,-1969.0210000000006,179.89999999999782,17299.798
1669276800000,2.012E-5,141.70000000000073,-15931.523000000001,107.0,-27256.983999999997,49.79999999999927,-21655.602,18.0,-13026.771
1669305600000,6.272E-5,-20.299999999999272,-7172.918999999998,-46.70000000000073,-10801.905999999999,-35.29999999999927,-3731.6839999999975,-64.89999999999782,14307.158000000003
1669334400000,2.058E-5,28.0,-33903.027,20.0,-37282.238,-2.600000000002183,-35597.543,43.599999999998545,-29796.973
1669363200000,4.61E-6,-75.09999999999854,1376.6510000000017,-112.29999999999927,21118.3,-239.39999999999964,4761.676000000003,-138.79999999999927,-1283.857
1669392000000,1.329E-5,-20.900000000001455,19247.78,69.79999999999927,7722.542000000001,29.899999999997817,17285.919,51.599999999998545,1899.5980000000018
