2015-12-01 00:00:00,377.320000,379.990000,349.000000,352.520000,545.953655,2015-12-01 23:59:59
2015-12-02 00:00:00,352.520000,366.530000,351.790000,365.210000,521.378643,2015-12-02 23:59:59
2015-12-03 00:00:00,365.210000,369.990000,356.000000,358.500000,819.669910,2015-12-03 23:59:59
2015-12-04 00:00:00,358.500000,369.200000,357.560000,369.200000,962.284416,2015-12-04 23:59:59
2015-12-05 00:00:00,369.200000,394.990000,361.530000,392.660000,726.078157,2015-12-05 23:59:59
2015-12-06 00:00:00,392.660000,403.330000,385.010000,392.180000,185.137173,2015-12-06 23:59:59
2015-12-07 00:00:00,392.180000,400.000000,387.460000,395.000000,745.261793,2015-12-07 23:59:59
2015-12-08 00:00:00,395.000000,422.200000,390.840000,422.200000,608.643777,2015-12-08 23:59:59
2015-12-09 00:00:00,422.200000,424.480000,347.500000,415.000000,662.142573,2015-12-09 23:59:59
2015-12-10 00:00:00,415.000000,421.000000,412.540000,420.790000,698.092754,2015-12-10 23:59:59
2015-12-11 00:00:00,420.790000,473.340000,420.790000,467.300000,922.040497,2015-12-11 23:59:59
2015-12-12 00:00:00,467.300000,472.170000,408.450000,435.550000,480.381689,2015-12-12 23:59:59
2015-12-13 00:00:00,435.550000,441.530000,422.000000,436.670000,92.484177,2015-12-13 23:59:59
2015-12-14 00:00:00,436.670000,455.500000,436.030000,452.520000,1171.253831,2015-12-14 23:59:59
2015-12-15 00:00:00,452.520000,480.000000,445.180000,445.180000,896.246723,2015-12-15 23:59:59
2015-12-16 00:00:00,445.180000,463.930000,440.000000,451.200000,406.783719,2015-12-16 23:59:59
2015-12-17 00:00:00,451.200000,459.890000,451.200000,458.750000,298.066837,2015-12-17 23:59:59
2015-12-18 00:00:00,458.750000,466.930000,456.560000,464.500000,530.253708,2015-12-18 23:59:59
2015-12-19 00:00:00,464.500000,466.390000,455.000000,458.830000,74.247150,2015-12-19 23:59:59
2015-12-20 00:00:00,458.830000,461.660000,428.520000,436.000000,364.773689,2015-12-20 23:59:59
2015-12-21 00:00:00,436.000000,449.990000,435.540000,438.630000,187.566332,2015-12-21 23:59:59
2015-12-22 00:00:00,438.630000,442.460000,434.790000,435.980000,264.341550,2015-12-22 23:59:59
2015-12-23 00:00:00,435.980000,455.000000,435.980000,454.750000,540.136585,2015-12-23 23:59:59
2015-12-24 00:00:00,454.750000,461.860000,448.240000,457.750000,313.477600,2015-12-24 23:59:59
2015-12-25 00:00:00,457.750000,460.910000,445.100000,445.100000,56.695307,2015-12-25 23:59:59
2015-12-26 00:00:00,445.100000,446.200000,407.070000,412.250000,484.061630,2015-12-26 23:59:59
2015-12-27 00:00:00,412.250000,429.310000,411.620000,428.690000,51.304928,2015-12-27 23:59:59
2015-12-28 00:00:00,428.690000,428.690000,418.530000,421.860000,142.869105,2015-12-28 23:59:59
2015-12-29 00:00:00,421.860000,436.790000,421.790000,431.600000,719.715890,2015-12-29 23:59:59
2015-12-30 00:00:00,431.600000,432.310000,422.100000,429.060000,172.319405,2015-12-30 23:59:59
2015-12-31 00:00:00,429.060000,434.990000,422.010000,432.680000,201.034372,2015-12-31 23:59:59
2016-01-01 00:00:00,432.680000,437.800000,430.510000,432.700000,126.470504,2016-01-01 23:59:59
2016-01-02 00:00:00,432.700000,439.530000,427.330000,427.330000,272.308279,2016-01-02 23:59:59
2016-01-03 00:00:00,427.330000,430.180000,409.110000,426.000000,354.533266,2016-01-03 23:59:59
2016-01-04 00:00:00,426.000000,436.490000,426.000000,432.570000,452.280463,2016-01-04 23:59:59
2016-01-05 00:00:00,432.570000,435.070000,427.880000,427.880000,268.741736,2016-01-05 23:59:59
2016-01-06 00:00:00,427.880000,445.800000,427.880000,441.000000,698.214792,2016-01-06 23:59:59
2016-01-07 00:00:00,441.000000,464.000000,438.940000,458.300000,1829.997461,2016-01-07 23:59:59
2016-01-08 00:00:00,458.300000,458.300000,448.520000,452.140000,469.460070,2016-01-08 23:59:59
2016-01-09 00:00:00,452.140000,452.830000,443.810000,446.840000,152.521307,2016-01-09 23:59:59
2016-01-10 00:00:00,446.840000,450.370000,440.010000,449.650000,15.171504,2016-01-10 23:59:59
2016-01-11 00:00:00,449.650000,451.640000,445.200000,447.020000,692.278493,2016-01-11 23:59:59
2016-01-12 00:00:00,447.020000,447.400000,420.000000,431.650000,690.173175,2016-01-12 23:59:59
2016-01-13 00:00:00,431.650000,434.000000,425.200000,432.230000,1073.796409,2016-01-13 23:59:59
2016-01-14 00:00:00,432.230000,433.930000,419.950000,420.350000,283.787712,2016-01-14 23:59:59
2016-01-15 00:00:00,420.350000,420.350000,355.840000,370.870000,1790.289645,2016-01-15 23:59:59
2016-01-16 00:00:00,370.870000,389.850000,353.320000,384.230000,671.971350,2016-01-16 23:59:59
2016-01-17 00:00:00,384.230000,386.460000,379.660000,380.600000,173.599806,2016-01-17 23:59:59
2016-01-18 00:00:00,380.600000,387.250000,374.830000,382.430000,2986.074188,2016-01-18 23:59:59
2016-01-19 00:00:00,382.430000,385.530000,376.270000,380.120000,4029.453547,2016-01-19 23:59:59
2016-01-20 00:00:00,380.120000,425.380000,378.120000,418.170000,3154.411684,2016-01-20 23:59:59
2016-01-21 00:00:00,418.170000,420.300000,402.060000,402.060000,1603.889378,2016-01-21 23:59:59
2016-01-22 00:00:00,402.060000,416.990000,375.000000,404.990000,2450.201448,2016-01-22 23:59:59
2016-01-23 00:00:00,404.990000,404.990000,380.030000,389.490000,224.327982,2016-01-23 23:59:59
2016-01-24 00:00:00,389.490000,404.240000,387.780000,397.580000,493.187315,2016-01-24 23:59:59
2016-01-25 00:00:00,397.580000,400.000000,387.650000,392.410000,1376.319414,2016-01-25 23:59:59
2016-01-26 00:00:00,392.410000,396.790000,389.000000,392.700000,799.053456,2016-01-26 23:59:59
2016-01-27 00:00:00,392.700000,396.990000,378.360000,381.190000,697.564550,2016-01-27 23:59:59
2016-01-28 00:00:00,381.190000,384.730000,365.000000,369.700000,608.773851,2016-01-28 23:59:59
2016-01-29 00:00:00,369.700000,383.970000,368.550000,378.630000,776.057279,2016-01-29 23:59:59
2016-01-30 00:00:00,378.630000,379.990000,374.530000,379.560000,239.414264,2016-01-30 23:59:59
2016-01-31 00:00:00,379.560000,380.000000,366.620000,374.220000,227.471017,2016-01-31 23:59:59
2016-02-01 00:00:00,374.220000,378.990000,369.530000,373.580000,919.598651,2016-02-01 23:59:59
2016-02-02 00:00:00,373.580000,375.410000,369.330000,372.500000,1027.894545,2016-02-02 23:59:59
2016-02-03 00:00:00,372.500000,373.040000,367.410000,371.520000,1004.714983,2016-02-03 23:59:59
