datetime;open;high;low;close
2023-11-14 20:30:00;1964.18994;1964.54004;1963.92004;1964.23999
2023-11-14 20:15:00;1963.65002;1964.29004;1963.59998;1964.23999
2023-11-14 20:00:00;1963.78003;1964.18005;1963.47998;1963.64001
2023-11-14 19:45:00;1963.10999;1963.91003;1962.64001;1963.76001
2023-11-14 19:30:00;1962.64001;1963.63000;1962.64001;1963.13000
2023-11-14 19:15:00;1962.85999;1963.19995;1962.34998;1962.64001
2023-11-14 19:00:00;1962.78003;1963.73999;1962.33997;1962.76001
2023-11-14 18:45:00;1962.79004;1963.32996;1962.44995;1962.77002
2023-11-14 18:30:00;1962.30005;1963.39001;1961.71997;1962.79004
2023-11-14 18:15:00;1963.12000;1963.35999;1962.26001;1962.34998
2023-11-14 18:00:00;1962.23999;1964.43005;1961.73999;1963.07996
2023-11-14 17:45:00;1963.45996;1963.56995;1962.01001;1962.26001
2023-11-14 17:30:00;1963.41003;1963.76001;1962.03003;1963.47998
2023-11-14 17:15:00;1962.42004;1963.93994;1961.91003;1963.34998
2023-11-14 17:00:00;1964.26001;1965.15002;1962.03003;1962.51001
2023-11-14 16:45:00;1965.65002;1966.62000;1963.84998;1964.15002
2023-11-14 16:30:00;1964.54004;1965.60999;1963.30005;1965.54004
2023-11-14 16:15:00;1965.64001;1965.93994;1963.88000;1964.48999
2023-11-14 16:00:00;1964.44995;1966.06006;1963.43005;1965.76001
2023-11-14 15:45:00;1966.66003;1966.83997;1962.38000;1964.45996
2023-11-14 15:30:00;1968.41003;1968.80005;1966.13000;1966.62000
2023-11-14 15:15:00;1968.60999;1969.17004;1965.32996;1968.38000
2023-11-14 15:00:00;1967.83997;1969.23999;1966.18005;1968.59998
2023-11-14 14:45:00;1968.85999;1968.88000;1964.27002;1967.76001
2023-11-14 14:30:00;1959.95996;1970.91003;1959.01001;1968.88000
2023-11-14 14:15:00;1959.16003;1961.69995;1958.21997;1959.93005
2023-11-14 14:00:00;1954.35999;1959.32996;1953.71997;1959.13000
2023-11-14 13:45:00;1956.58997;1957.44995;1953.30005;1954.46997
2023-11-14 13:30:00;1945.81995;1959.01001;1945.81995;1955.29004
2023-11-14 13:15:00;1945.96997;1947.17004;1944.39001;1945.81006
2023-11-14 13:00:00;1945.18994;1946.38000;1944.43005;1945.96997
2023-11-14 12:45:00;1945.48999;1945.51001;1944.82996;1945.17004
2023-11-14 12:30:00;1945.80005;1946.31995;1945.15002;1945.54004
2023-11-14 12:15:00;1945.79004;1946.67004;1945.17004;1945.88000
2023-11-14 12:00:00;1946.01001;1946.68005;1945.54004;1945.84998
2023-11-14 11:45:00;1945.73999;1946.23999;1945.26001;1945.97998
2023-11-14 11:30:00;1945.84998;1946.58997;1945.41003;1945.73999
2023-11-14 11:15:00;1946.43005;1946.70996;1945.70996;1945.82996
2023-11-14 11:00:00;1946.89001;1947.26001;1946.29004;1946.42004
2023-11-14 10:45:00;1947.31995;1947.44995;1946.26001;1946.92004
2023-11-14 10:30:00;1947.41003;1947.81995;1946.54004;1947.31995
2023-11-14 10:15:00;1947.76001;1948.17004;1947.42004;1947.43005
2023-11-14 10:00:00;1947.23999;1948.21997;1947.20996;1947.83997
2023-11-14 09:45:00;1947.23999;1947.57996;1946.51001;1947.23999
2023-11-14 09:30:00;1947.06006;1948.03003;1946.08997;1947.23999
2023-11-14 09:15:00;1945.89001;1947.91003;1945.88000;1947.09998
2023-11-14 09:00:00;1945.46997;1946.17004;1945.32996;1945.83997
2023-11-14 08:45:00;1944.58997;1946.09998;1944.38000;1945.43994
2023-11-14 08:30:00;1944.83997;1946.06995;1944.54004;1944.55005
2023-11-14 08:15:00;1944.42004;1945.35999;1944.39001;1944.82996
2023-11-14 08:00:00;1945.66003;1945.96997;1944.43005;1944.44995
2023-11-14 07:45:00;1945.66003;1946.31995;1945.50000;1945.64001
2023-11-14 07:30:00;1945.81006;1946.23999;1945.33997;1945.63000
2023-11-14 07:15:00;1945.76001;1946.58997;1945.66003;1945.81995
2023-11-14 07:00:00;1944.45996;1946.39001;1944.40002;1945.76001
2023-11-14 06:45:00;1944.68005;1944.96997;1944.23999;1944.73999
2023-11-14 06:30:00;1944.98999;1945.13000;1944.54004;1944.67004
2023-11-14 06:15:00;1945.19995;1946.03003;1944.88000;1944.97998
2023-11-14 06:00:00;1944.55005;1945.31006;1944.33997;1945.21997
2023-11-14 05:45:00;1944.66003;1945.30005;1944.38000;1944.54004
2023-11-14 05:30:00;1944.63000;1945.01001;1944.26001;1944.71997
2023-11-14 05:15:00;1944.51001;1944.76001;1943.82996;1944.63000
2023-11-14 05:00:00;1944.81995;1945.12000;1944.07996;1944.44995
2023-11-14 04:45:00;1944.73999;1944.98999;1944.41003;1944.81006
2023-11-14 04:30:00;1945.12000;1945.56006;1944.81006;1944.83997
2023-11-14 04:15:00;1944.53003;1945.48999;1944.21997;1945.17004
2023-11-14 04:00:00;1944.76001;1945.28003;1943.91003;1944.55005
2023-11-14 03:45:00;1945.43005;1945.67004;1944.83997;1944.83997
2023-11-14 03:30:00;1945.71997;1946.06995;1945.31995;1945.45996
2023-11-14 03:15:00;1945.15002;1945.83997;1944.71997;1945.76001
2023-11-14 03:00:00;1945.87000;1946.04004;1944.73999;1945.13000
2023-11-14 02:45:00;1946.12000;1946.71997;1945.56995;1945.84998
2023-11-14 02:30:00;1945.26001;1946.20996;1944.98999;1946.20996
2023-11-14 02:15:00;1946.12000;1946.59998;1944.89001;1945.38000
2023-11-14 02:00:00;1945.73999;1946.14001;1944.46997;1946.13000
2023-11-14 01:45:00;1946.38000;1946.73999;1945.46997;1945.76001
2023-11-14 01:30:00;1946.53003;1947.16003;1945.94995;1946.40002
2023-11-14 01:15:00;1948.23999;1948.45996;1946.23999;1946.53003
2023-11-14 01:00:00;1946.89001;1948.19995;1946.89001;1948.17004
2023-11-14 00:45:00;1946.35999;1946.94995;1945.93005;1946.88000
2023-11-14 00:30:00;1946.85999;1947.10999;1946.10999;1946.34998
2023-11-14 00:15:00;1946.73999;1947.23999;1946.58997;1946.81006
2023-11-14 00:00:00;1946.60999;1947.35999;1946.41003;1946.85999
2023-11-13 23:45:00;1946.08997;1946.62000;1946.03003;1946.62000
2023-11-13 23:30:00;1946.51001;1946.64001;1945.70996;1946.20996
2023-11-13 23:15:00;1946.51001;1946.60999;1946.18005;1946.53003
2023-11-13 23:00:00;1946.33997;1946.65002;1946.05005;1946.40002
2023-11-13 21:45:00;1946.48999;1946.53003;1946.01001;1946.26001
2023-11-13 21:30:00;1946.33997;1946.53003;1946.15002;1946.51001
2023-11-13 21:15:00;1946.40002;1946.62000;1946.30005;1946.32996
2023-11-13 21:00:00;1946.73999;1946.73999;1946.07996;1946.43005
2023-11-13 20:45:00;1946.41003;1946.88000;1945.79004;1946.79004
2023-11-13 20:30:00;1945.42004;1946.60999;1945.28003;1946.42004
2023-11-13 20:15:00;1945.56995;1945.87000;1945.21997;1945.38000
2023-11-13 20:00:00;1946.26001;1946.34998;1945.23999;1945.58997
2023-11-13 19:45:00;1946.68005;1946.69995;1945.81995;1946.29004
2023-11-13 19:30:00;1946.39001;1946.73999;1945.82996;1946.66003
2023-11-13 19:15:00;1947.33997;1947.33997;1946.17004;1946.38000
2023-11-13 19:00:00;1947.93005;1948.09998;1947.30005;1947.42004
2023-11-13 18:45:00;1947.07996;1947.93005;1946.54004;1947.92004
2023-11-13 18:30:00;1945.93994;1947.15002;1945.12000;1947.06995
2023-11-13 18:15:00;1946.71997;1947.44995;1945.79004;1945.92004
2023-11-13 18:00:00;1945.81995;1946.82996;1944.83997;1946.70996
2023-11-13 17:45:00;1947.43994;1947.48999;1945.64001;1945.82996
2023-11-13 17:30:00;1948.14001;1948.14001;1946.56995;1947.41003
2023-11-13 17:15:00;1945.23999;1949.28003;1945.06995;1948.14001
2023-11-13 17:00:00;1945.85999;1946.64001;1944.91003;1945.23999
2023-11-13 16:45:00;1944.83997;1946.60999;1944.64001;1945.85999
2023-11-13 16:30:00;1942.91003;1945.96997;1942.80005;1944.70996
2023-11-13 16:15:00;1940.42004;1943.12000;1940.17004;1942.89001
2023-11-13 16:00:00;1938.52002;1940.82996;1938.23999;1940.41003
2023-11-13 15:45:00;1935.64001;1938.94995;1935.64001;1938.54004
2023-11-13 15:30:00;1935.44995;1935.81006;1934.54004;1935.62000
2023-11-13 15:15:00;1935.98999;1936.76001;1934.62000;1935.43994
2023-11-13 15:00:00;1932.68994;1936.29004;1931.78003;1935.90002
2023-11-13 14:45:00;1934.38000;1934.83997;1932.56006;1932.68005
2023-11-13 14:30:00;1934.57996;1936.17004;1933.70996;1934.39001
2023-11-13 14:15:00;1934.73999;1935.44995;1933.73999;1934.63000
2023-11-13 14:00:00;1936.06006;1936.18994;1933.88000;1935.05005
2023-11-13 13:45:00;1936.43994;1937.18994;1935.38000;1936.06995
2023-11-13 13:30:00;1936.62000;1938.07996;1935.58997;1936.46997
2023-11-13 13:15:00;1934.96997;1936.71997;1934.93005;1936.26001
2023-11-13 13:00:00;1936.26001;1936.55005;1934.13000;1934.93994
2023-11-13 12:45:00;1937.81006;1938.01001;1935.42004;1936.29004
2023-11-13 12:30:00;1937.87000;1938.48999;1937.41003;1937.80005
2023-11-13 12:15:00;1936.66003;1938.38000;1936.59998;1937.87000
2023-11-13 12:00:00;1938.00000;1938.26001;1936.63000;1936.63000
2023-11-13 11:45:00;1937.46997;1938.56006;1937.33997;1938.05005
2023-11-13 11:30:00;1938.12000;1938.16003;1937.23999;1937.35999
2023-11-13 11:15:00;1938.56995;1938.76001;1937.83997;1938.16003
2023-11-13 11:00:00;1939.57996;1939.76001;1938.22998;1938.56995
2023-11-13 10:45:00;1937.57996;1939.71997;1937.55005;1939.57996
2023-11-13 10:30:00;1937.69995;1937.88000;1937.43994;1937.54004
2023-11-13 10:15:00;1937.96997;1938.56995;1937.15002;1937.68005
2023-11-13 10:00:00;1938.20996;1938.56995;1937.68005;1937.97998
2023-11-13 09:45:00;1938.82996;1939.42004;1938.04004;1938.26001
2023-11-13 09:30:00;1937.44995;1940.56006;1937.29004;1938.79004
2023-11-13 09:15:00;1936.87000;1938.21997;1936.13000;1937.46997
2023-11-13 09:00:00;1936.63000;1937.55005;1936.59998;1936.83997
2023-11-13 08:45:00;1937.14001;1937.31006;1936.04004;1936.60999
2023-11-13 08:30:00;1937.68005;1938.05005;1936.68005;1937.10999
2023-11-13 08:15:00;1937.70996;1938.17004;1936.30005;1937.73999
2023-11-13 08:00:00;1938.88000;1939.35999;1937.32996;1937.59998
2023-11-13 07:45:00;1939.62000;1940.23999;1937.75000;1938.87000
2023-11-13 07:30:00;1939.39001;1941.26001;1939.06995;1939.59998
2023-11-13 07:15:00;1938.62000;1939.43994;1938.17004;1939.37000
2023-11-13 07:00:00;1938.76001;1939.57996;1938.04004;1938.54004
2023-11-13 06:45:00;1939.53003;1940.18005;1938.73999;1938.81006
2023-11-13 06:30:00;1939.54004;1940.09998;1938.94995;1939.57996
2023-11-13 06:15:00;1939.03003;1940.12000;1938.98999;1939.57996
2023-11-13 06:00:00;1939.14001;1939.38000;1938.60999;1939.09998
2023-11-13 05:45:00;1939.38000;1939.81006;1938.66003;1939.19995
2023-11-13 05:30:00;1938.08997;1939.55005;1936.62000;1939.38000
2023-11-13 05:15:00;1936.38000;1938.38000;1936.31995;1938.30005
2023-11-13 05:00:00;1935.78003;1936.62000;1935.78003;1936.37000
2023-11-13 04:45:00;1934.73999;1935.89001;1934.67004;1935.83997
2023-11-13 04:30:00;1935.09998;1935.12000;1934.28003;1934.68994
2023-11-13 04:15:00;1935.17004;1935.21997;1934.73999;1935.03003
2023-11-13 04:00:00;1935.37000;1935.46997;1934.63000;1935.16003
2023-11-13 03:45:00;1935.26001;1935.69995;1934.96997;1935.38000
2023-11-13 03:30:00;1934.94995;1935.53003;1934.73999;1935.21997
2023-11-13 03:15:00;1935.66003;1935.91003;1934.12000;1934.98999
2023-11-13 03:00:00;1937.68994;1938.04004;1935.44995;1935.68994
2023-11-13 02:45:00;1939.23999;1939.39001;1937.59998;1937.59998
2023-11-13 02:30:00;1939.88000;1940.40002;1938.68994;1939.21997
2023-11-13 02:15:00;1940.18994;1940.78003;1939.59998;1939.81006
2023-11-13 02:00:00;1940.38000;1941.31995;1940.16003;1940.30005
2023-11-13 01:45:00;1940.46997;1940.53003;1939.09998;1940.40002
2023-11-13 01:30:00;1938.82996;1940.88000;1938.76001;1940.56006
2023-11-13 01:15:00;1938.73999;1939.16003;1938.06006;1938.76001
2023-11-13 01:00:00;1939.40002;1940.45996;1938.42004;1938.73999
2023-11-13 00:45:00;1940.10999;1940.28003;1939.43005;1939.43005
2023-11-13 00:30:00;1940.65002;1940.82996;1939.62000;1940.18005
2023-11-13 00:15:00;1941.85999;1941.91003;1939.98999;1940.65002
2023-11-13 00:00:00;1940.48999;1941.98999;1940.26001;1941.96997
2023-11-12 23:45:00;1939.84998;1940.51001;1939.21997;1940.48999
2023-11-12 23:30:00;1940.66003;1944.68005;1923.44995;1939.76001
2023-11-12 23:15:00;1940.48999;1941.12000;1938.83997;1940.50000
2023-11-12 23:00:00;1938.82996;1941.56995;1938.47998;1940.89001
2023-11-10 19:45:00;1935.88000;1936.16003;1935.08997;1935.44995
2023-11-10 19:30:00;1936.21997;1936.56006;1935.18005;1935.88000
2023-11-10 19:15:00;1936.48999;1937.35999;1935.93005;1936.23999
2023-11-10 19:00:00;1936.06006;1937.33997;1935.06995;1936.51001
2023-11-10 18:45:00;1936.38000;1937.76001;1935.69995;1935.95996
2023-11-10 18:30:00;1933.76001;1936.23999;1933.57996;1936.23999
2023-11-10 18:15:00;1936.45996;1936.68005;1933.12000;1933.51001
2023-11-10 18:00:00;1936.77002;1937.41003;1935.92004;1936.48999
2023-11-10 17:45:00;1937.31006;1937.68994;1936.62000;1936.80005
2023-11-10 17:30:00;1938.89001;1939.38000;1937.21997;1937.33997
2023-11-10 17:15:00;1939.51001;1940.07996;1938.77002;1938.87000
2023-11-10 17:00:00;1939.57996;1940.16003;1938.66003;1939.54004
2023-11-10 16:45:00;1939.06006;1940.43005;1938.37000;1939.66003
2023-11-10 16:30:00;1939.03003;1939.43005;1937.26001;1939.01001
2023-11-10 16:15:00;1941.56006;1941.68005;1938.06006;1939.04004
2023-11-10 16:00:00;1942.15002;1943.48999;1940.59998;1941.58997
2023-11-10 15:45:00;1941.98999;1942.34998;1939.81995;1942.10999
2023-11-10 15:30:00;1942.19995;1943.70996;1941.15002;1941.98999
2023-11-10 15:15:00;1946.69995;1946.88000;1941.93005;1942.21997
2023-11-10 15:00:00;1942.56995;1946.70996;1940.88000;1946.68994
2023-11-10 14:45:00;1944.92004;1945.08997;1941.31006;1942.56995
2023-11-10 14:30:00;1946.92004;1947.58997;1943.76001;1945.04004
2023-11-10 14:15:00;1946.64001;1947.39001;1944.18994;1946.94995
2023-11-10 14:00:00;1946.18005;1947.68005;1945.21997;1946.68994
2023-11-10 13:45:00;1944.82996;1947.51001;1944.76001;1946.15002
2023-11-10 13:30:00;1945.38000;1946.13000;1944.26001;1944.79004
2023-11-10 13:15:00;1944.92004;1947.42004;1943.23999;1945.26001
2023-11-10 13:00:00;1947.41003;1948.57996;1944.83997;1944.89001
2023-11-10 12:45:00;1944.91003;1948.30005;1944.51001;1947.39001
2023-11-10 12:30:00;1946.96997;1947.19995;1943.76001;1944.90002
2023-11-10 12:15:00;1948.66003;1949.23999;1946.79004;1946.81995
2023-11-10 12:00:00;1948.31995;1948.84998;1947.63000;1948.64001
2023-11-10 11:45:00;1948.40002;1948.57996;1947.20996;1948.29004
2023-11-10 11:30:00;1948.69995;1948.89001;1947.46997;1948.48999
2023-11-10 11:15:00;1952.16003;1952.41003;1948.35999;1948.68005
2023-11-10 11:00:00;1954.06995;1954.06995;1951.94995;1952.14001
2023-11-10 10:45:00;1952.68005;1954.43994;1952.55005;1954.12000
2023-11-10 10:30:00;1953.17004;1953.81006;1952.55005;1952.78003
2023-11-10 10:15:00;1953.69995;1953.77002;1952.15002;1953.21997
2023-11-10 10:00:00;1953.98999;1953.98999;1951.56995;1953.68005
2023-11-10 09:45:00;1954.76001;1955.38000;1953.70996;1953.92004
2023-11-10 09:30:00;1954.46997;1954.79004;1953.58997;1954.78003
2023-11-10 09:15:00;1954.35999;1954.88000;1954.10999;1954.48999
2023-11-10 09:00:00;1954.98999;1954.98999;1953.76001;1954.37000
2023-11-10 08:45:00;1956.12000;1956.35999;1954.76001;1954.98999
2023-11-10 08:30:00;1957.04004;1957.25000;1955.45996;1956.09998
2023-11-10 08:15:00;1955.38000;1957.06006;1955.38000;1956.95996
2023-11-10 08:00:00;1955.17004;1956.15002;1954.70996;1955.40002
2023-11-10 07:45:00;1956.12000;1956.76001;1955.08997;1955.43994
2023-11-10 07:30:00;1954.90002;1956.59998;1953.80005;1956.06995
2023-11-10 07:15:00;1955.51001;1955.93005;1953.83997;1954.92004
2023-11-10 07:00:00;1957.06995;1957.19995;1955.15002;1955.38000
2023-11-10 06:45:00;1957.23999;1957.76001;1956.84998;1957.08997
2023-11-10 06:30:00;1957.56995;1958.29004;1956.62000;1957.23999
2023-11-10 06:15:00;1957.18005;1958.12000;1956.54004;1957.56006
2023-11-10 06:00:00;1957.37000;1957.48999;1955.68994;1957.20996
2023-11-10 05:45:00;1956.84998;1957.71997;1956.39001;1957.32996
2023-11-10 05:30:00;1957.20996;1957.55005;1956.66003;1956.84998
2023-11-10 05:15:00;1957.33997;1957.56995;1956.83997;1957.18005
2023-11-10 05:00:00;1957.82996;1957.85999;1956.92004;1957.34998
2023-11-10 04:45:00;1957.80005;1958.01001;1957.73999;1957.82996
2023-11-10 04:30:00;1958.09998;1958.15002;1957.56995;1957.84998
2023-11-10 04:15:00;1958.55005;1958.88000;1957.56006;1958.07996
2023-11-10 04:00:00;1959.53003;1959.59998;1958.12000;1958.58997
2023-11-10 03:45:00;1960.18994;1960.30005;1959.39001;1959.51001
2023-11-10 03:30:00;1959.51001;1960.53003;1959.43005;1960.21997
2023-11-10 03:15:00;1959.19995;1959.88000;1959.17004;1959.53003
2023-11-10 03:00:00;1958.38000;1959.21997;1957.78003;1959.21997
2023-11-10 02:45:00;1956.89001;1958.46997;1956.87000;1958.40002
2023-11-10 02:30:00;1957.51001;1958.38000;1956.65002;1956.90002
2023-11-10 02:15:00;1958.57996;1958.68994;1956.48999;1957.53003
2023-11-10 02:00:00;1959.14001;1960.06995;1958.53003;1958.58997
2023-11-10 01:45:00;1959.35999;1959.93994;1959.08997;1959.13000
2023-11-10 01:30:00;1959.33997;1959.71997;1958.88000;1959.42004
2023-11-10 01:15:00;1959.93994;1960.83997;1958.98999;1959.10999
2023-11-10 01:00:00;1960.57996;1960.80005;1959.43005;1959.98999
2023-11-10 00:45:00;1959.78003;1960.69995;1959.38000;1960.62000
2023-11-10 00:30:00;1960.07996;1960.08997;1959.32996;1959.78003
2023-11-10 00:15:00;1958.71997;1960.38000;1958.70996;1960.07996
2023-11-10 00:00:00;1959.29004;1959.51001;1958.55005;1958.69995
2023-11-09 23:45:00;1958.46997;1959.89001;1958.46997;1959.23999
2023-11-09 23:30:00;1958.85999;1959.04004;1958.26001;1958.53003
2023-11-09 23:15:00;1958.62000;1959.21997;1958.18005;1958.94995
2023-11-09 23:00:00;1958.91003;1959.10999;1957.98999;1958.68005
2023-11-09 21:45:00;1958.66003;1958.68005;1958.18994;1958.59998
2023-11-09 21:30:00;1958.20996;1958.68005;1958.10999;1958.62000
2023-11-09 21:15:00;1957.90002;1958.43005;1957.66003;1958.20996
2023-11-09 21:00:00;1957.34998;1958.43994;1956.94995;1958.01001
2023-11-09 20:45:00;1957.92004;1958.39001;1957.06995;1957.30005
2023-11-09 20:30:00;1958.65002;1959.19995;1957.46997;1957.89001
2023-11-09 20:15:00;1959.35999;1959.51001;1958.53003;1958.62000
2023-11-09 20:00:00;1958.51001;1960.10999;1957.90002;1959.31995
2023-11-09 19:45:00;1957.55005;1958.89001;1957.53003;1958.51001
2023-11-09 19:30:00;1959.18994;1959.64001;1956.23999;1957.58997
2023-11-09 19:15:00;1959.08997;1960.73999;1958.45996;1959.08997
2023-11-09 19:00:00;1963.10999;1963.10999;1958.56995;1959.06006
2023-11-09 18:45:00;1963.94995;1964.62000;1962.81995;1963.12000
2023-11-09 18:30:00;1964.41003;1965.23999;1962.96997;1963.94995
2023-11-09 18:15:00;1962.18994;1965.65002;1962.18005;1964.45996
2023-11-09 18:00:00;1961.92004;1962.35999;1958.42004;1962.21997
2023-11-09 17:45:00;1960.64001;1962.12000;1960.43994;1961.91003
2023-11-09 17:30:00;1961.66003;1963.17004;1960.43994;1960.65002
2023-11-09 17:15:00;1963.66003;1963.78003;1960.59998;1961.66003
2023-11-09 17:00:00;1960.68005;1964.19995;1960.17004;1963.62000
2023-11-09 16:45:00;1962.87000;1963.79004;1959.85999;1960.60999
2023-11-09 16:30:00;1962.41003;1963.38000;1961.82996;1962.91003
2023-11-09 16:15:00;1961.23999;1962.82996;1961.05005;1962.43994
2023-11-09 16:00:00;1962.94995;1963.43994;1960.95996;1961.26001
2023-11-09 15:45:00;1963.60999;1964.89001;1961.85999;1963.01001
2023-11-09 15:30:00;1957.93005;1963.56995;1957.42004;1963.56995
2023-11-09 15:15:00;1959.88000;1960.90002;1957.88000;1957.91003
2023-11-09 15:00:00;1958.18005;1961.06995;1955.56006;1959.89001
2023-11-09 14:45:00;1956.32996;1958.84998;1955.88000;1958.18994
2023-11-09 14:30:00;1951.90002;1957.56006;1950.88000;1956.32996
2023-11-09 14:15:00;1949.27002;1952.18005;1949.10999;1951.83997
2023-11-09 14:00:00;1950.58997;1951.17004;1948.63000;1949.26001
2023-11-09 13:45:00;1946.35999;1951.43994;1945.96997;1950.56006
2023-11-09 13:30:00;1947.93994;1948.89001;1944.94995;1946.37000
2023-11-09 13:15:00;1946.19995;1948.94995;1946.18005;1948.06995
2023-11-09 13:00:00;1945.88000;1946.67004;1945.09998;1946.19995
2023-11-09 12:45:00;1946.67004;1946.93994;1945.15002;1945.84998
2023-11-09 12:30:00;1947.47998;1947.82996;1945.62000;1946.63000
2023-11-09 12:15:00;1947.57996;1948.29004;1946.85999;1947.46997
2023-11-09 12:00:00;1948.82996;1948.98999;1946.19995;1947.51001
2023-11-09 11:45:00;1948.46997;1949.35999;1947.51001;1948.87000
2023-11-09 11:30:00;1947.06006;1948.84998;1947.03003;1948.46997
2023-11-09 11:15:00;1947.25000;1947.54004;1946.12000;1947.07996
2023-11-09 11:00:00;1947.10999;1947.35999;1946.43005;1947.21997
2023-11-09 10:45:00;1948.06995;1948.48999;1947.05005;1947.12000
2023-11-09 10:30:00;1946.03003;1948.08997;1945.98999;1948.06006
2023-11-09 10:15:00;1946.73999;1947.08997;1945.33997;1945.98999
2023-11-09 10:00:00;1946.90002;1947.10999;1946.51001;1946.73999
2023-11-09 09:45:00;1948.21997;1948.21997;1946.71997;1946.93994
2023-11-09 09:30:00;1948.09998;1948.30005;1946.43994;1948.22998
2023-11-09 09:15:00;1949.43994;1949.45996;1947.56006;1948.13000
2023-11-09 09:00:00;1948.43994;1949.79004;1948.14001;1949.44995
2023-11-09 08:45:00;1949.35999;1949.76001;1947.97998;1948.51001
2023-11-09 08:30:00;1946.27002;1949.37000;1946.06995;1949.33997
2023-11-09 08:15:00;1946.42004;1947.15002;1944.83997;1946.34998
2023-11-09 08:00:00;1949.31995;1949.63000;1946.62000;1946.66003
2023-11-09 07:45:00;1949.97998;1950.09998;1949.01001;1949.39001
2023-11-09 07:30:00;1950.09998;1950.58997;1949.55005;1949.96997
2023-11-09 07:15:00;1949.38000;1950.48999;1948.78003;1950.21997
2023-11-09 07:00:00;1949.37000;1949.68994;1948.78003;1949.42004
2023-11-09 06:45:00;1949.91003;1950.10999;1949.34998;1949.35999
2023-11-09 06:30:00;1949.85999;1950.32996;1949.51001;1949.91003
2023-11-09 06:15:00;1950.03003;1950.50000;1949.10999;1949.89001
2023-11-09 06:00:00;1950.04004;1950.29004;1949.64001;1950.01001
2023-11-09 05:45:00;1949.47998;1950.29004;1948.88000;1950.23999
2023-11-09 05:30:00;1948.58997;1949.51001;1948.14001;1949.41003
2023-11-09 05:15:00;1949.37000;1949.48999;1948.58997;1948.60999
2023-11-09 05:00:00;1949.57996;1949.80005;1948.81995;1949.38000
2023-11-09 04:45:00;1949.17004;1949.80005;1948.59998;1949.57996
2023-11-09 04:30:00;1949.54004;1949.88000;1948.83997;1949.17004
2023-11-09 04:15:00;1949.33997;1949.79004;1948.65002;1949.53003
2023-11-09 04:00:00;1949.33997;1949.43994;1948.48999;1949.38000
2023-11-09 03:45:00;1949.04004;1949.53003;1948.53003;1949.34998
2023-11-09 03:30:00;1949.82996;1949.82996;1947.84998;1949.06995
2023-11-09 03:15:00;1949.65002;1950.48999;1949.55005;1949.81995
2023-11-09 03:00:00;1950.07996;1950.17004;1949.31006;1949.66003
2023-11-09 02:45:00;1950.79004;1951.23999;1949.01001;1950.09998
2023-11-09 02:30:00;1951.60999;1952.38000;1950.65002;1950.82996
2023-11-09 02:15:00;1951.18005;1952.06006;1950.48999;1951.56995
2023-11-09 02:00:00;1953.40002;1953.40002;1950.88000;1951.20996
2023-11-09 01:45:00;1954.23999;1954.55005;1953.34998;1953.38000
2023-11-09 01:30:00;1954.43005;1954.53003;1953.43005;1954.21997
2023-11-09 01:15:00;1952.17004;1954.66003;1951.82996;1954.41003
2023-11-09 01:00:00;1952.06995;1952.84998;1951.48999;1952.16003
2023-11-09 00:45:00;1950.94995;1952.15002;1950.53003;1952.15002
2023-11-09 00:30:00;1949.28003;1951.18994;1949.26001;1951.01001
2023-11-09 00:15:00;1950.18005;1950.23999;1949.01001;1949.23999
2023-11-09 00:00:00;1950.98999;1951.26001;1949.98999;1950.18005
2023-11-08 23:45:00;1950.43994;1951.06006;1950.23999;1950.89001
2023-11-08 23:30:00;1951.20996;1951.45996;1950.06006;1950.48999
2023-11-08 23:15:00;1951.62000;1951.90002;1950.65002;1951.29004
2023-11-08 23:00:00;1950.31006;1952.06006;1949.94995;1951.66003
2023-11-08 21:45:00;1949.93005;1950.73999;1949.82996;1950.31995
2023-11-08 21:30:00;1949.98999;1950.20996;1949.67004;1949.93994
2023-11-08 21:15:00;1949.88000;1950.23999;1949.65002;1949.93994
2023-11-08 21:00:00;1949.76001;1950.06006;1949.51001;1949.78003
2023-11-08 20:45:00;1949.35999;1950.30005;1948.67004;1949.88000
2023-11-08 20:30:00;1949.45996;1949.63000;1949.13000;1949.32996
2023-11-08 20:15:00;1948.81995;1949.73999;1948.81995;1949.44995
2023-11-08 20:00:00;1948.23999;1948.87000;1947.53003;1948.81995
2023-11-08 19:45:00;1949.03003;1949.06995;1947.59998;1948.20996
2023-11-08 19:30:00;1949.81006;1949.82996;1948.43994;1949.06006
2023-11-08 19:15:00;1951.71997;1951.90002;1949.37000;1949.84998
2023-11-08 19:00:00;1952.03003;1952.07996;1950.91003;1951.72998
2023-11-08 18:45:00;1951.91003;1953.05005;1951.80005;1952.05005
2023-11-08 18:30:00;1952.08997;1952.79004;1950.98999;1951.92004
2023-11-08 18:15:00;1953.18005;1953.69995;1951.63000;1951.89001
2023-11-08 18:00:00;1953.81006;1954.79004;1952.55005;1953.12000
2023-11-08 17:45:00;1954.31995;1954.78003;1953.04004;1953.81006
2023-11-08 17:30:00;1953.21997;1954.57996;1952.01001;1954.31995
2023-11-08 17:15:00;1956.10999;1956.35999;1952.76001;1953.25000
2023-11-08 17:00:00;1954.91003;1956.73999;1953.94995;1956.14001
2023-11-08 16:45:00;1955.69995;1955.87000;1953.83997;1954.91003
2023-11-08 16:30:00;1956.35999;1957.42004;1955.53003;1955.62000
2023-11-08 16:15:00;1954.98999;1957.97998;1954.78003;1956.34998
