datetime;open;high;low;close;volume
2023-01-25 19:00:00;33658.80078;33703.73828;33635.60938;33693.39062;8398336
2023-01-25 18:45:00;33645.73047;33698.57812;33645.73047;33658.87891;8204312
2023-01-25 18:30:00;33654.21875;33664.51172;33634.82812;33645.67188;7656466
2023-01-25 18:15:00;33615.21875;33663.44141;33615.21875;33654.69922;6914713
2023-01-25 18:00:00;33540.89062;33619.73047;33533.71094;33615.42188;6345289
2023-01-25 17:45:00;33545.98047;33569.07031;33538.44141;33540.60938;5472838
2023-01-25 17:30:00;33502.80078;33562.89062;33502.80078;33545.89062;6474012
2023-01-25 17:15:00;33518.67969;33538.91016;33489.39062;33501.58984;6919045
2023-01-25 17:00:00;33526.50000;33549.07031;33512.23828;33518.62109;9891598
2023-01-25 16:45:00;33449.76172;33565.50000;33442.44141;33526.66016;11376413
2023-01-25 16:30:00;33437.07812;33471.14062;33426.03906;33449.41016;10949976
2023-01-25 16:15:00;33376.80859;33445.03125;33361.94922;33435.98828;12502549
2023-01-25 16:00:00;33357.67969;33380.98047;33346.71875;33376.85938;12008753
2023-01-25 15:45:00;33320.67969;33366.92188;33289.10938;33357.28125;11350063
2023-01-25 15:30:00;33402.03125;33424.58984;33273.21094;33321.58984;13621142
2023-01-25 15:15:00;33450.12109;33487.42969;33387.64844;33401.50000;15490109
2023-01-25 15:00:00;33430.08984;33509.92188;33401.14844;33449.21094;14320905
2023-01-25 14:45:00;33523.39062;33533.92188;33411.64844;33430.85938;17025327
2023-01-25 14:30:00;33538.35938;33545.39062;33432.66016;33523.60938;23818416
2023-01-24 20:45:00;33674.53906;33760.64844;33662.76953;33728.87891;28160672
2023-01-24 20:30:00;33743.23828;33745.94922;33661.32031;33674.60156;11831491
2023-01-24 20:15:00;33749.21875;33750.28906;33725.75000;33743.85938;8015873
2023-01-24 20:00:00;33772.50000;33782.92188;33743.78125;33749.21094;7864018
2023-01-24 19:45:00;33744.17188;33780.92969;33743.17188;33772.60938;8642997
2023-01-24 19:30:00;33716.85938;33751.39062;33715.46094;33744.42969;5929799
2023-01-24 19:15:00;33689.39062;33720.51172;33685.87109;33717.08984;7098909
2023-01-24 19:00:00;33742.57812;33743.92969;33677.71094;33689.48828;6593290
2023-01-24 18:45:00;33731.05859;33758.94141;33729.33984;33742.57812;6135369
2023-01-24 18:30:00;33707.57812;33735.39844;33693.60156;33730.28906;6594464
2023-01-24 18:15:00;33685.35938;33716.64844;33680.73047;33707.58984;6307722
2023-01-24 18:00:00;33648.78125;33694.87891;33617.62109;33685.62891;6657953
2023-01-24 17:45:00;33624.26953;33653.82812;33618.82031;33648.53125;5538634
2023-01-24 17:30:00;33645.78906;33647.30078;33619.35156;33624.03906;5424135
2023-01-24 17:15:00;33642.37109;33651.00000;33625.14062;33645.78906;6813282
2023-01-24 17:00:00;33619.76953;33643.78125;33566.92969;33641.96094;9633949
2023-01-24 16:45:00;33619.48828;33638.75000;33610.12109;33620.32031;6156300
2023-01-24 16:30:00;33675.78906;33677.05859;33614.76953;33618.73047;7858576
2023-01-24 16:15:00;33625.98828;33678.07812;33600.51953;33676.12891;8567330
2023-01-24 16:00:00;33658.00000;33663.46094;33613.23047;33625.92969;8815111
2023-01-24 15:45:00;33612.42188;33688.78906;33595.67188;33656.85938;9778423
2023-01-24 15:30:00;33564.25000;33613.19922;33521.19141;33611.76953;10578229
2023-01-24 15:15:00;33533.85156;33572.89062;33502.46094;33560.23828;10961121
2023-01-24 15:00:00;33440.62109;33535.51172;33424.30078;33534.23047;14319265
2023-01-24 14:45:00;33467.78125;33559.73828;33427.39062;33440.01172;16115078
2023-01-24 14:30:00;33444.71875;33532.33984;33310.55859;33468.73828;16620903
2023-01-23 20:45:00;33594.19922;33654.69922;33588.28125;33628.00000;34143104
2023-01-23 20:30:00;33561.03125;33595.46875;33538.60938;33594.01172;13148204
2023-01-23 20:15:00;33570.58984;33590.71875;33535.60938;33560.83984;10939511
2023-01-23 20:00:00;33534.91016;33583.23047;33513.32031;33570.98047;10699423
2023-01-23 19:45:00;33579.05859;33579.05859;33480.28125;33534.87891;11500248
2023-01-23 19:30:00;33633.23047;33659.05078;33575.57812;33578.96094;8406931
2023-01-23 19:15:00;33694.55078;33697.64844;33624.10938;33633.94922;9200536
2023-01-23 19:00:00;33739.30859;33739.30859;33680.42969;33695.01172;8443605
2023-01-23 18:45:00;33760.10938;33782.87891;33732.23828;33739.50000;7659391
2023-01-23 18:30:00;33704.89062;33763.51953;33694.37891;33760.48828;8072264
2023-01-23 18:15:00;33692.30078;33717.28906;33690.01172;33704.98828;7961358
2023-01-23 18:00:00;33675.44922;33706.76953;33670.33984;33692.26953;7722410
2023-01-23 17:45:00;33665.42188;33682.10156;33632.46875;33675.96875;9284712
