open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1659297600000,23832.80,23887.00,23222.00,23290.10,81691.875,1659311999999,1917401988.65707,806701,39833.454,935025127.34040,0
1659312000000,23290.10,23458.30,23251.00,23366.30,39170.981,1659326399999,914920012.31810,426763,19633.028,458562330.10700,0
1659326400000,23366.20,23408.70,23100.00,23313.40,57129.944,1659340799999,1328372160.14621,481809,29155.839,677937662.46720,0
1659340800000,23313.30,23376.00,22933.50,23216.20,92024.390,1659355199999,2131206652.16247,741322,44905.634,1039904847.35336,0
1659355200000,23216.20,23497.00,22955.00,23315.10,137584.923,1659369599999,3199974235.75823,1065691,68779.975,1599742764.78685,0
1659369600000,23315.10,23339.00,22836.20,22944.90,102738.543,1659383999999,2365606350.36906,867213,49782.941,1146345220.64170,0
1659384000000,22945.00,23407.00,22900.00,23257.60,69729.511,1659398399999,1614301468.58064,613362,36029.651,834327448.63054,0
1659398400000,23257.60,23436.30,22777.00,22845.30,90849.368,1659412799999,2091437633.71825,760942,44151.528,1016642056.87420,0
1659412800000,22845.30,22923.00,22700.00,22875.50,60603.986,1659427199999,1383644753.80771,579344,29713.358,678525561.34250,0
1659427200000,22875.50,22965.60,22603.00,22872.00,79906.674,1659441599999,1822039218.04580,717802,39630.025,903877107.51850,0
1659441600000,22872.00,23140.00,22657.00,22962.90,174906.063,1659455999999,3999266691.98377,1340637,88796.039,2030827633.14747,0
1659456000000,22962.80,23448.70,22846.30,22935.60,161782.725,1659470399999,3750162847.04999,1249391,83861.830,1944384456.76444,0
1659470400000,22935.70,23141.10,22897.30,22975.10,57179.096,1659484799999,1316482252.27510,577306,28821.260,663641933.50500,0
1659484800000,22975.10,23057.00,22665.30,22852.90,73558.518,1659499199999,1677425656.28175,674700,34920.282,796468854.18200,0
1659499200000,22852.90,23065.30,22793.00,22979.50,51680.698,1659513599999,1185692000.92968,489724,25894.139,594102356.54818,0
1659513600000,22979.60,23471.80,22979.20,23390.90,120689.258,1659527999999,2813123175.93295,926554,64770.888,1509651331.32565,0
1659528000000,23391.00,23650.00,23200.00,23346.00,139399.872,1659542399999,3256729766.35358,1091707,71752.681,1676872733.82454,0
1659542400000,23345.90,23566.70,23246.00,23449.10,81547.670,1659556799999,1911283543.67594,713842,41400.508,970448000.76624,0
1659556800000,23450.20,23475.90,22707.00,22801.50,102385.752,1659571199999,2357393839.40886,839770,47004.251,1082472896.75140,0
1659571200000,22801.50,23211.30,22780.80,23083.70,82489.427,1659585599999,1900833125.94169,667908,41199.926,949387552.32749,0
1659585600000,23083.70,23175.60,22810.00,22935.00,74751.639,1659599999999,1718077469.14840,586881,36421.356,837215747.62680,0
1659600000000,22934.90,22946.70,22750.00,22872.30,72066.733,1659614399999,1646987857.82445,576071,34353.445,785224098.58550,0
1659614400000,22872.30,23133.00,22728.50,22914.30,140599.183,1659628799999,3220801663.60966,1030933,69289.138,1587598163.13751,0
1659628800000,22914.20,22966.00,22370.00,22439.10,133919.196,1659643199999,3026397701.45875,992769,62162.305,1404866534.86180,0
1659643200000,22439.10,22658.00,22435.00,22608.90,44442.638,1659657599999,1002048354.93930,447234,22996.481,518509954.28630,0
1659657600000,22608.90,23188.60,22580.60,23158.50,86942.109,1659671999999,1992750763.48304,728748,46945.000,1076030942.25094,0
1659672000000,23158.50,23430.30,23055.00,23176.90,88102.335,1659686399999,2044961823.05794,686848,46075.401,1069591345.44274,0
1659686400000,23176.90,23436.50,23087.00,23393.00,75731.757,1659700799999,1758884374.29500,610747,40807.072,947984043.29500,0
1659700800000,23393.10,23450.00,22867.80,22979.10,191943.613,1659715199999,4439121069.42422,1337675,93600.776,2164694710.64846,0
1659715200000,22979.10,23098.60,22746.90,22922.70,83267.463,1659729599999,1907991541.60502,718715,41405.327,948802538.72240,0
1659729600000,22922.60,23318.80,22831.60,23298.10,68004.853,1659743999999,1572917225.53265,606207,34463.977,797083152.48115,0
1659744000000,23298.00,23341.80,23140.80,23161.80,46526.815,1659758399999,1080955424.17910,417878,22576.596,524530861.95110,0
1659758400000,23161.80,23230.00,23130.80,23196.50,27369.113,1659772799999,634363274.77780,261887,13929.992,322883559.94190,0
1659772800000,23196.40,23249.60,23083.20,23148.10,33006.319,1659787199999,764759968.97740,301523,16540.165,383249663.92200,0
1659787200000,23148.20,23227.40,23146.10,23191.20,25400.597,1659801599999,589033398.34470,240275,12938.906,300050679.60500,0
1659801600000,23191.20,23250.00,22975.00,23175.10,54899.805,1659815999999,1270141376.04034,460815,26922.559,622968907.34336,0
1659816000000,23175.10,23215.80,22883.60,22943.30,40456.745,1659830399999,932921285.43128,351009,19101.801,440630831.77440,0
1659830400000,22943.20,23034.60,22830.90,22979.70,48262.022,1659844799999,1106880338.62837,408398,23716.178,543935608.84480,0
1659844800000,22979.80,23015.70,22930.00,23000.00,22310.995,1659859199999,512681809.07270,200987,10921.540,250968961.28640,0
1659859200000,23000.00,23043.80,22878.10,23026.10,33873.876,1659873599999,777697556.92700,280074,17288.790,396956389.85810,0
1659873600000,23026.20,23180.00,23000.00,23012.10,55373.037,1659887999999,1278758522.44980,465143,27539.780,636053264.28360,0
1659888000000,23012.20,23328.00,22984.00,23154.90,57978.263,1659902399999,1343913575.60094,430686,31110.821,721268534.78184,0
1659902400000,23155.00,23400.00,23042.20,23167.80,53713.869,1659916799999,1247724885.80810,457881,27486.727,638599033.28740,0
1659916800000,23167.90,23341.00,23153.10,23294.50,43076.056,1659931199999,1001651363.11020,369889,22455.991,522182066.51690,0
1659931200000,23294.50,23848.00,23267.70,23796.80,112409.014,1659945599999,2654011922.24734,804617,59832.899,1412620859.74684,0
1659945600000,23796.80,24180.00,23757.40,24160.00,131696.120,1659959999999,3165969315.74802,974317,72061.457,1732236690.83612,0
1659960000000,24159.90,24243.00,23880.00,23986.90,131317.203,1659974399999,3163323448.42757,999111,65015.412,1566229380.14797,0
1659974400000,23986.80,24003.50,23775.20,23918.70,72218.514,1659988799999,1726595879.19830,614974,35223.364,842219809.94030,0
1659988800000,23918.90,24097.50,23666.00,23804.40,74367.312,1660003199999,1774393190.77242,618459,36122.811,862081319.72520,0
1660003200000,23804.30,23859.90,23617.60,23819.00,45588.240,1660017599999,1083590500.15864,428414,21241.543,504965670.69110,0
1660017600000,23819.00,23913.40,23744.50,23866.20,45536.396,1660031999999,1085362354.46790,421600,22616.515,539094482.83380,0
1660032000000,23866.20,23878.10,23165.00,23257.80,158171.309,1660046399999,3713732707.23283,1121481,71665.081,1682686787.23380,0
1660046400000,23257.70,23323.10,22850.00,23061.70,145926.846,1660060799999,3371816387.25772,1098238,68638.442,1586395742.18390,0
1660060800000,23061.60,23121.10,22963.00,23048.30,57483.095,1660075199999,1324635838.19190,543856,27463.063,632934261.64080,0
1660075200000,23048.30,23248.00,23042.10,23140.20,45581.057,1660089599999,1055741644.10870,439848,22442.969,519833540.26720,0
1660089600000,23140.10,23140.20,22608.00,22850.20,102497.551,1660103999999,2341989882.80218,747783,48352.725,1104860623.46090,0
1660104000000,22850.20,22997.00,22819.90,22951.20,48937.392,1660118399999,1121609976.13768,416418,24731.436,566844710.90638,0
1660118400000,22951.20,23190.00,22951.20,23108.30,69457.088,1660132799999,1601845195.59181,543271,35726.039,823917453.82061,0
1660132800000,23108.30,24179.00,22993.70,23983.60,319236.099,1660147199999,7600521408.62930,2019608,167967.819,3999032923.29570,0
1660147200000,23983.60,24079.00,23454.00,23626.30,116105.454,1660161599999,2758084534.02565,901350,55880.849,1327756825.45170,0
1660161600000,23626.30,24235.20,23612.00,23940.90,104504.620,1660175999999,2496990666.02587,802286,53995.187,1290262923.02109,0
1660176000000,23941.00,24480.70,23907.60,24313.70,135180.805,1660190399999,3277119356.00345,990212,69418.676,1682919049.69565,0
1660190400000,24313.60,24760.00,24277.10,24429.50,131739.622,1660204799999,3230751507.66211,987185,68814.493,1687835228.93031,0
1660204800000,24429.40,24668.00,24344.60,24547.30,75880.827,1660219199999,1858145407.55150,681590,38857.598,951588278.80510,0
1660219200000,24547.20,24972.00,24261.80,24336.60,228432.712,1660233599999,5624614003.25698,1605606,113014.307,2783458839.59089,0
1660233600000,24336.40,24413.70,24069.70,24213.70,103530.295,1660247999999,2510151811.14196,852220,50111.984,1215154119.81130,0
1660248000000,24214.20,24325.00,23840.60,23917.20,85690.984,1660262399999,2061405282.34729,711475,40167.788,966733220.66638,0
1660262400000,23917.30,24088.00,23750.00,23997.70,77511.681,1660276799999,1853952645.02652,668939,37813.105,904622833.35600,0
1660276800000,23997.70,24053.00,23864.80,23949.20,40532.479,1660291199999,970551766.15390,418758,20237.609,484633962.39620,0
1660291200000,23949.20,24149.50,23560.00,23663.20,103313.015,1660305599999,2464717793.35232,786901,49480.477,1180788318.35430,0
1660305600000,23663.20,23995.00,23642.40,23966.70,104057.733,1660319999999,2477608804.45960,810958,52502.737,1250233452.14850,0
1660320000000,23966.70,24260.00,23938.50,24162.00,77550.579,1660334399999,1867945031.17129,643391,40047.839,964742587.60489,0
1660334400000,24162.00,24438.80,24031.00,24387.50,74768.558,1660348799999,1811558048.64447,609067,38075.935,922755358.22527,0
1660348800000,24387.50,24800.00,24319.30,24786.40,97910.910,1660363199999,2405315020.34061,745685,52171.508,1281859249.11881,0
1660363200000,24786.50,24879.00,24540.80,24566.10,85905.954,1660377599999,2123614048.43581,732687,42931.832,1061417412.32335,0
1660377600000,24566.10,24647.70,24267.50,24426.00,105318.070,1660391999999,2576952032.55177,804489,52048.179,1273684473.15620,0
1660392000000,24425.90,24592.80,24282.00,24501.80,61755.172,1660406399999,1510097067.11466,550600,30958.559,757166307.76186,0
1660406400000,24501.80,24584.50,24321.60,24389.20,46937.126,1660420799999,1148494553.70468,450336,23271.944,569496649.07650,0
1660420800000,24389.20,24536.40,24309.70,24429.00,33266.427,1660435199999,812694933.43480,352887,16634.989,406400016.19560,0
1660435200000,24429.00,24632.60,24332.10,24554.30,51331.577,1660449599999,1258289637.70636,454203,25450.722,623846771.58686,0
1660449600000,24554.30,25065.00,24484.40,24867.10,94220.309,1660463999999,2335463393.14193,695778,51435.261,1275126087.56523,0
1660464000000,24867.20,24872.60,24511.00,24554.20,94591.205,1660478399999,2335327778.81749,695519,45680.800,1127939494.20540,0
1660478400000,24554.30,24579.50,24379.30,24512.10,61061.029,1660492799999,1494930586.97679,516903,29200.920,714952206.10590,0
1660492800000,24512.00,24548.80,24138.00,24273.80,87399.410,1660507199999,2123377654.32546,691272,40706.697,988955784.93910,0
1660507200000,24273.90,24420.00,24162.00,24294.10,48710.790,1660521599999,1183439857.23100,454798,23756.029,577235305.47410,0
1660521600000,24294.10,25200.00,24150.00,24856.10,176947.900,1660535999999,4386304413.00125,1060096,94201.697,2335559601.15611,0
1660536000000,24856.20,24975.70,23916.70,24010.80,197596.855,1660550399999,4822515532.33248,1132269,92448.417,2257556277.45000,0
1660550400000,24010.70,24296.80,23860.20,24037.10,114243.758,1660564799999,2751989530.12150,750020,54939.093,1323721757.21950,0
1660564800000,24037.20,24246.30,23890.10,24211.80,102011.544,1660579199999,2456948344.70310,717583,51223.166,1233899817.59880,0
1660579200000,24211.80,24272.20,23951.00,23972.20,69416.497,1660593599999,1674439237.58330,501198,32627.097,787153247.70460,0
1660593600000,23972.20,24178.70,23762.00,24085.20,79174.167,1660607999999,1900138995.93770,556175,38503.951,924323641.48810,0
1660608000000,24085.20,24234.00,23843.80,24072.70,81978.074,1660622399999,1973131669.05875,558871,39957.417,961788478.00187,0
1660622400000,24072.60,24134.00,23788.00,24054.10,66146.749,1660636799999,1584469691.41680,459266,32504.995,778736608.88500,0
1660636800000,24054.40,24138.00,23954.60,24027.10,50490.746,1660651199999,1213981934.88300,373135,25028.354,601831384.07620,0
1660651200000,24026.40,24079.00,23650.00,23886.30,127827.332,1660665599999,3047454785.74522,846134,60858.598,1451187499.01130,0
1660665600000,23886.20,24050.00,23676.50,23919.60,98598.382,1660679999999,2351737061.85050,718194,49306.363,1176145097.36690,0
1660680000000,23919.70,23978.00,23795.50,23843.00,35878.711,1660694399999,857160072.35800,369055,17957.094,429017880.41290,0
1660694400000,23843.00,24071.40,23815.80,23996.90,65927.449,1660708799999,1580737687.05000,559083,33468.589,802509849.74200,0
1660708800000,23997.00,24437.00,23754.00,23774.20,153483.068,1660723199999,3702755889.78107,972878,77597.938,1872385108.16834,0
1660723200000,23774.20,23908.20,23672.00,23737.20,90827.839,1660737599999,2159734266.83520,677279,43306.537,1029837857.90740,0
1660737600000,23737.10,23748.70,23312.90,23385.70,161103.310,1660751999999,3786875760.10844,1132551,77083.123,1811954841.30140,0
1660752000000,23385.70,23619.70,23231.90,23268.50,112692.329,1660766399999,2637628675.14954,816557,54517.280,1276289230.03810,0
1660766400000,23268.50,23399.00,23170.00,23333.10,56566.908,1660780799999,1318404649.04400,496740,28144.127,656094128.49930,0
1660780800000,23333.10,23505.20,23280.00,23423.80,45094.727,1660795199999,1056116784.01660,418227,23629.580,553425567.97970,0
1660795200000,23423.80,23458.60,23318.90,23402.50,39849.461,1660809599999,932246075.04690,387680,19953.765,466827195.98230,0
1660809600000,23402.50,23567.80,23336.10,23521.30,53349.177,1660823999999,1251969809.27764,442071,27009.500,633840821.10764,0
1660824000000,23521.20,23595.00,23340.90,23439.40,82442.819,1660838399999,1934663761.85870,654366,40604.074,952903181.00190,0
1660838400000,23439.50,23458.60,23220.70,23340.00,74187.967,1660852799999,1730742805.33666,614832,36778.514,858010853.12370,0
1660852800000,23339.90,23441.40,23101.00,23185.10,52774.855,1660867199999,1228997760.48351,491229,25518.377,594380742.10050,0
1660867200000,23185.00,23200.00,22702.00,22759.00,123098.889,1660881599999,2814934853.73989,904280,56926.357,1301578470.62370,0
1660881600000,22759.00,22826.80,21220.00,21892.80,186167.069,1660895999999,4114542091.74634,1137548,85664.761,1891735574.28421,0
1660896000000,21892.90,21906.00,21235.80,21453.70,182850.917,1660910399999,3949485008.25039,1169676,88744.074,1916816566.09260,0
1660910400000,21453.70,21581.20,21250.00,21431.10,141320.365,1660924799999,3026879241.87400,1002514,72069.678,1543705226.07750,0
1660924800000,21431.00,21646.10,21133.00,21319.40,117009.421,1660939199999,2504819888.59358,839365,57943.767,1240811759.98598,0
1660939200000,21319.40,21370.90,20760.00,20824.90,156163.164,1660953599999,3289498219.69413,1043484,73585.053,1550492291.64090,0
1660953600000,20825.00,21180.00,20783.80,21128.50,86261.961,1660967999999,1814604537.33812,680631,44523.518,936546696.10912,0
1660968000000,21128.60,21368.90,21069.50,21295.10,77169.341,1660982399999,1636761085.28620,606123,40120.544,851110002.78260,0
1660982400000,21295.20,21301.10,21107.20,21220.10,56741.418,1660996799999,1202815016.32780,463785,28083.553,595355239.87880,0
1660996800000,21220.10,21328.80,21191.50,21291.70,57119.721,1661011199999,1214168864.00020,471830,28511.424,606080797.37080,0
1661011200000,21291.80,21350.00,20933.20,20981.70,98537.711,1661025599999,2084805570.36210,756366,47978.740,1015379338.33600,0
1661025600000,20981.70,21249.00,20742.90,21127.80,114676.890,1661039999999,2409167247.32963,808655,59011.265,1240148253.21639,0
1661040000000,21127.70,21320.40,21111.10,21198.30,47577.880,1661054399999,1009294125.97070,411820,24359.707,516771326.00180,0
1661054400000,21198.20,21271.20,21055.00,21241.70,48520.543,1661068799999,1026849205.25470,406324,24267.617,513664162.89060,0
1661068800000,21241.70,21580.10,21217.00,21514.30,98932.948,1661083199999,2116521075.86048,735187,52623.030,1126020115.71928,0
1661083200000,21514.40,21573.00,21300.00,21407.70,63268.934,1661097599999,1355765498.96180,520529,30524.999,654143933.65190,0
1661097600000,21407.70,21545.70,21318.50,21498.80,49791.753,1661111999999,1067164012.09870,439194,25096.605,537943847.70450,0
1661112000000,21498.90,21804.60,21259.70,21505.60,116190.366,1661126399999,2500824989.46816,836691,59245.360,1275548957.97992,0
1661126400000,21505.60,21520.50,21355.00,21406.50,46954.726,1661140799999,1006614145.58600,454478,23599.680,505971946.27450,0
1661140800000,21406.50,21477.90,21038.60,21089.10,83216.917,1661155199999,1772703342.00210,626341,38471.481,819646403.02420,0
1661155200000,21089.20,21331.50,20858.60,21238.60,147398.793,1661169599999,3111706600.68879,968192,76167.361,1608248856.69910,0
1661169600000,21238.60,21439.20,21071.50,21388.00,138339.680,1661183999999,2940052991.66474,979106,72252.081,1535803464.69664,0
1661184000000,21388.00,21550.00,20950.00,21047.10,103772.069,1661198399999,2197453362.40098,798723,49808.033,1055262743.51420,0
1661198400000,21047.10,21417.00,21030.00,21387.00,69082.412,1661212799999,1463825863.09244,565357,36398.759,771539950.28594,0
1661212800000,21387.00,21460.00,21213.10,21228.50,64213.857,1661227199999,1370210138.32030,506889,33414.546,713053652.01570,0
1661227200000,21228.50,21304.70,20874.80,21297.30,125701.499,1661241599999,2650504836.72188,860831,61784.344,1303015436.86950,0
1661241600000,21297.20,21546.50,21279.00,21444.40,148075.530,1661255999999,3170083774.94654,1004069,77979.232,1669673162.92754,0
1661256000000,21444.40,21667.20,21319.60,21460.60,144902.651,1661270399999,3113665683.51002,1085488,73403.538,1577511602.42962,0
1661270400000,21460.70,21590.70,21350.00,21512.50,73618.116,1661284799999,1580550425.76310,607632,37164.680,798029834.33990,0
1661284800000,21512.60,21662.00,21418.90,21518.20,53233.617,1661299199999,1145498115.77198,454185,28010.002,602784701.61168,0
1661299200000,21518.20,21541.20,21132.30,21253.20,89527.788,1661313599999,1906962835.89140,657123,42928.882,914361415.83600,0
1661313600000,21253.10,21495.60,21224.10,21305.60,74717.861,1661327999999,1595674303.82560,585518,37466.202,800262119.64300,0
1661328000000,21305.60,21465.70,21254.20,21426.10,61558.392,1661342399999,1314466680.96270,503208,32048.692,684369861.88840,0
1661342400000,21426.10,21635.00,21364.60,21605.60,100064.737,1661356799999,2150186109.39130,742767,53598.379,1151874192.41420,0
1661356800000,21605.60,21925.60,21596.10,21695.80,107029.148,1661371199999,2324905925.26688,738184,57162.216,1241919902.89240,0
1661371200000,21695.90,21750.00,21350.00,21354.90,69830.272,1661385599999,1503692097.60854,517340,31889.409,686948801.19290,0
1661385600000,21355.00,21622.90,21295.30,21460.80,72236.763,1661399999999,1551054704.64070,529888,37346.684,801854566.25470,0
1661400000000,21460.80,21750.00,21455.40,21732.20,65842.252,1661414399999,1425067965.28084,485309,35884.940,776637615.96374,0
1661414400000,21732.20,21810.90,21601.00,21713.10,61377.230,1661428799999,1331504123.02350,480367,31699.817,687761095.36670,0
1661428800000,21713.20,21771.20,21475.00,21557.00,102528.866,1661443199999,2218045098.22350,756402,50288.248,1087924836.60550,0
1661443200000,21557.00,21636.20,21385.50,21594.30,75917.003,1661457599999,1633361666.30606,520342,37375.372,804268162.28640,0
1661457600000,21594.40,21677.00,21504.00,21548.30,37855.878,1661471999999,817335268.52440,322708,18845.717,406953783.04760,0
1661472000000,21548.30,21603.70,21421.00,21542.00,44411.779,1661486399999,955522529.72310,360473,21552.279,463721651.57950,0
1661486400000,21541.90,21554.30,21311.00,21438.40,69239.787,1661500799999,1482956225.78708,517836,32765.859,701857642.15530,0
1661500800000,21438.30,21459.10,21000.00,21179.70,86131.281,1661515199999,1831769846.71939,604974,40795.471,867803029.58190,0
1661515200000,21179.60,21867.60,20560.00,20770.10,448846.774,1661529599999,9563377661.97292,2647967,220473.067,4701113797.35216,0
1661529600000,20769.60,20822.00,20518.00,20635.50,135342.449,1661543999999,2795531069.93334,999921,66492.801,1373607265.07290,0
1661544000000,20635.50,20740.60,20100.00,20228.70,112502.286,1661558399999,2294487775.17804,827621,51619.866,1052896680.51010,0
1661558400000,20228.70,20367.70,20125.00,20189.90,75409.491,1661572799999,1525708121.39750,620446,37095.888,750580359.56870,0
1661572800000,20189.90,20263.00,19901.00,20255.00,104997.504,1661587199999,2111000966.94735,776157,52306.739,1051880884.31120,0
1661587200000,20255.00,20263.70,20126.20,20198.60,47373.908,1661601599999,956739068.77290,415806,23259.731,469700555.51850,0
1661601600000,20198.50,20230.00,19744.00,19966.10,112671.730,1661615999999,2257644735.87167,801776,53501.398,1072314505.41920,0
1661616000000,19966.00,20088.10,19825.70,20007.10,75584.485,1661630399999,1508834691.48370,624111,38642.948,771487546.87920,0
1661630400000,20007.00,20088.90,19845.00,20023.90,53560.906,1661644799999,1070257492.63350,468933,27434.811,548201168.30470,0
1661644800000,20024.00,20155.00,19918.00,19978.70,52157.138,1661659199999,1044203855.92307,427711,26543.000,531450293.88037,0
1661659200000,19978.80,20075.40,19923.00,20045.00,34450.319,1661673599999,689127333.03400,317157,17757.424,355237494.17830,0
1661673600000,20045.00,20098.00,19926.00,20021.90,42814.641,1661687999999,856605528.47070,384908,21828.652,436729399.14150,0
1661688000000,20021.90,20048.40,19793.80,20007.50,87656.315,1661702399999,1746870208.97615,657257,44124.461,879497102.16490,0
1661702400000,20007.60,20140.00,19942.00,19962.50,66919.213,1661716799999,1340197426.69627,518274,34391.307,688793797.29357,0
1661716800000,19962.60,20035.00,19508.00,19547.50,102407.569,1661731199999,2026473466.15769,751180,46357.003,917737519.45270,0
1661731200000,19547.50,19945.00,19539.40,19854.60,104276.439,1661745599999,2054726865.51470,763821,55228.246,1088429195.04520,0
1661745600000,19854.10,19928.00,19732.00,19885.30,64282.310,1661759999999,1274528718.48890,495705,32149.204,637472799.47320,0
1661760000000,19885.30,19914.60,19754.10,19812.00,55771.540,1661774399999,1105154116.05210,415292,29345.598,581514912.54400,0
1661774400000,19812.00,20365.60,19795.10,20249.10,214173.514,1661788799999,4307540916.36149,1306675,112102.727,2254660645.33109,0
1661788800000,20249.10,20440.00,20070.40,20090.50,102318.652,1661803199999,2071037030.90287,725118,51644.288,1045593823.80400,0
1661803200000,20090.50,20335.00,20069.30,20275.50,57254.214,1661817599999,1156502131.04100,462996,30825.436,622649490.91720,0
1661817600000,20275.50,20282.40,20100.00,20261.30,53863.635,1661831999999,1087961124.05680,430876,26716.559,539628312.83460,0
1661832000000,20261.40,20574.00,20246.20,20423.30,108222.156,1661846399999,2211114171.87684,706882,56562.703,1155632832.63674,0
1661846400000,20423.30,20496.60,20321.20,20395.80,66014.745,1661860799999,1347182183.59240,532722,33200.628,677563544.73590,0
1661860800000,20395.90,20440.00,19634.40,19743.80,252515.418,1661875199999,5052381647.59317,1450802,123481.968,2470503303.89130,0
1661875200000,19743.70,20085.00,19524.40,19937.10,201304.400,1661889599999,3983378060.87167,1153911,101198.813,2002932354.23875,0
1661889600000,19937.20,20046.80,19739.00,19803.10,85794.639,1661903999999,1705307153.77422,596491,40955.812,814233766.16800,0
1661904000000,19803.20,20449.00,19787.90,20392.60,131758.873,1661918399999,2661422070.96254,837961,72003.102,1454663051.06104,0
1661918400000,20392.70,20496.00,20178.90,20247.50,85524.668,1661932799999,1737376386.58580,659572,43323.533,880233944.61370,0
1661932800000,20247.50,20397.10,20121.00,20308.00,95848.894,1661947199999,1941028665.45670,742524,49716.621,1006883752.42640,0
1661947200000,20307.90,20419.00,19850.00,20130.50,199733.768,1661961599999,4029891990.29897,1248058,99898.846,2015725169.43700,0
1661961600000,20130.60,20329.00,19870.20,20217.70,130762.014,1661975999999,2626094206.72878,849943,65414.233,1314021206.56248,0
1661976000000,20217.70,20288.70,19959.80,20041.50,68011.122,1661990399999,1369183836.90380,514407,34223.445,688962287.70110,0
1661990400000,20041.40,20198.30,19910.00,20016.90,87773.133,1662004799999,1760984858.92060,560140,41383.577,830396817.06560,0
1662004800000,20017.00,20127.90,19790.40,19885.70,84579.416,1662019199999,1688741998.91955,562304,41520.233,829159638.59380,0
1662019200000,19885.60,20115.10,19810.10,20060.90,90974.072,1662033599999,1814831348.27700,609260,47457.485,946853706.99360,0
1662033600000,20061.00,20084.10,19644.70,19775.80,179308.754,1662047999999,3561151639.71582,1097891,87389.213,1735709788.75940,0
1662048000000,19775.70,19930.00,19555.00,19857.40,156176.105,1662062399999,3085440441.38300,922904,75704.083,1495934727.56150,0
1662062400000,19857.50,20171.00,19830.40,20122.50,92783.241,1662076799999,1859997010.66157,591168,48459.641,971445119.02057,0
1662076800000,20122.60,20264.80,19947.90,20145.10,72954.770,1662091199999,1466152937.07080,466630,38847.696,780888518.37300,0
1662091200000,20145.10,20290.00,20023.20,20100.50,59237.022,1662105599999,1192329664.39120,382175,30521.717,614493799.94650,0
1662105600000,20100.40,20168.80,19978.00,20082.40,58803.402,1662119999999,1180565058.05560,378367,30127.385,604911027.22470,0
1662120000000,20082.40,20434.30,20013.00,20344.80,205092.145,1662134399999,4157962353.22987,1152184,105778.075,2144773784.99347,0
1662134400000,20344.80,20368.00,19736.00,19899.30,222614.135,1662148799999,4441177942.90474,1213052,105774.972,2110290077.94370,0
1662148800000,19899.30,20018.70,19850.90,19941.00,50346.342,1662163199999,1003899882.48400,361790,25580.389,510113744.68510,0
1662163200000,19941.00,20050.00,19854.30,19890.30,43419.740,1662177599999,865977432.80590,309521,20960.399,418136405.23200,0
1662177600000,19890.30,19957.50,19740.10,19808.20,46872.789,1662191999999,930785514.81012,326642,22061.606,438200870.43250,0
1662192000000,19808.10,19862.10,19700.60,19790.00,59778.967,1662206399999,1183364329.73690,404705,28708.787,568367931.91610,0
1662206400000,19789.90,19894.00,19740.10,19764.30,45476.908,1662220799999,900994663.10330,334384,21868.848,433288002.68830,0
1662220800000,19764.30,19826.40,19628.70,19702.90,59876.323,1662235199999,1182583704.52150,403669,29625.459,585213696.17610,0
1662235200000,19702.90,19840.00,19666.60,19820.70,29816.262,1662249599999,589073803.43300,253870,15686.989,309972093.88400,0
1662249600000,19820.70,19847.90,19728.10,19766.00,27815.422,1662263999999,550536822.38640,208870,13119.329,259653566.22890,0
1662264000000,19766.00,19801.70,19600.00,19618.50,41328.581,1662278399999,814599803.82690,289701,18608.043,366911469.97250,0
1662278400000,19618.40,19850.40,19570.00,19843.00,83434.724,1662292799999,1645730213.87650,498613,43032.030,849012783.88970,0
1662292800000,19843.00,19930.00,19631.20,19781.60,103116.685,1662307199999,2038429883.04720,571850,50289.928,994196499.91050,0
1662307200000,19781.60,19947.60,19713.00,19872.70,84354.991,1662321599999,1674636661.74360,481338,44762.676,888655964.90610,0
1662321600000,19872.80,20022.40,19809.00,19992.70,56747.781,1662335999999,1129815683.58830,382881,29716.188,591684835.31780,0
1662336000000,19992.70,20046.70,19801.00,19871.90,63827.839,1662350399999,1269771755.80580,384330,31288.339,622475698.00850,0
1662350400000,19871.90,19900.00,19668.00,19740.00,75269.707,1662364799999,1486599702.19502,467146,34200.587,675452097.16340,0
1662364800000,19739.90,19794.70,19620.20,19692.90,68683.695,1662379199999,1353825559.90030,438258,32301.545,636737323.09180,0
1662379200000,19692.90,19944.00,19659.50,19848.10,105263.916,1662393599999,2085639158.10760,604594,56017.388,1110043794.63490,0
1662393600000,19848.10,19904.50,19660.00,19700.90,80856.224,1662407999999,1597924450.20510,467729,38703.052,765080473.30230,0
1662408000000,19700.90,19850.00,19686.90,19784.90,52805.029,1662422399999,1043876211.19810,333461,27229.838,538389924.02120,0
1662422400000,19784.90,20174.70,19665.00,19780.20,186484.465,1662436799999,3709119974.07814,972957,92642.933,1843174555.62327,0
1662436800000,19780.30,19940.00,19724.00,19900.70,79991.334,1662451199999,1586647339.73290,499093,38595.500,765559624.20640,0
1662451200000,19900.70,20023.20,19850.00,19909.20,90226.747,1662465599999,1798119337.62380,519343,47255.158,941822900.66640,0
1662465600000,19909.20,19987.50,19650.40,19810.10,160616.009,1662479999999,3179731924.18660,857032,77356.964,1531623757.98250,0
1662480000000,19810.20,19847.10,18700.00,18813.00,317000.757,1662494399999,6072608853.18956,1659980,140956.270,2699722329.35170,0
1662494400000,18813.10,19066.60,18600.00,18781.50,111169.830,1662508799999,2098125293.13651,669332,53716.715,1014154164.22396,0
