open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1654491600000,31212.50,31273.60,31130.70,31158.30,12060.963,1654495199999,376306732.50660,133057,6052.839,188866379.15750,0
1654495200000,31158.30,31473.90,31149.80,31260.40,13745.044,1654498799999,429941562.05111,146946,7837.561,245208506.15375,0
1654498800000,31260.40,31380.00,31181.90,31277.90,10965.743,1654502399999,342877453.81560,122290,5402.856,168946899.40880,0
1654502400000,31277.80,31483.80,31261.20,31455.40,15092.362,1654505999999,473499798.12183,158796,8148.828,255688359.47583,0
1654506000000,31455.40,31577.00,31364.40,31461.40,13994.559,1654509599999,439997774.50704,144654,7419.776,233350295.85977,0
1654509600000,31461.50,31532.40,31376.40,31471.90,11078.609,1654513199999,348435528.71617,118966,5417.104,170372887.78107,0
1654513200000,31472.00,31594.60,31313.50,31392.00,14880.871,1654516799999,467592252.92381,155124,7249.388,227850170.89918,0
1654516800000,31392.10,31472.90,31337.50,31400.00,10895.762,1654520399999,342164623.26350,122826,5396.328,169479946.81210,0
1654520400000,31400.00,31524.90,31241.10,31437.10,26694.950,1654523999999,837981075.11274,237916,13715.469,430602670.22096,0
1654524000000,31437.10,31780.00,31414.60,31491.40,38654.495,1654527599999,1221640229.88060,342005,20558.827,649817427.75080,0
1654527600000,31491.40,31558.80,31138.40,31529.80,35656.577,1654531199999,1118073427.20300,324471,17988.219,564142389.42082,0
1654531200000,31529.70,31548.70,31209.00,31302.30,21430.994,1654534799999,671802413.35840,211243,9829.967,308095603.54920,0
1654534800000,31302.30,31363.00,31053.00,31339.90,22322.337,1654538399999,696827004.23982,208322,11025.468,344310660.69068,0
1654538400000,31339.90,31437.10,31225.30,31341.70,15060.329,1654541999999,471857679.31063,148033,7674.099,240479213.91137,0
1654542000000,31341.70,31485.30,31235.50,31466.90,11514.492,1654545599999,361068479.15429,125263,6228.959,195355534.81619,0
1654545600000,31466.90,31546.80,31269.80,31454.60,12871.905,1654549199999,404271941.60683,138774,6757.179,212256258.25332,0
1654549200000,31454.50,31596.00,31401.90,31479.30,10372.583,1654552799999,326851435.28012,127713,5508.189,173586310.93653,0
1654552800000,31479.40,31541.40,31372.30,31392.70,5959.978,1654556399999,187399615.18447,77512,3080.376,96873042.32400,0
1654556400000,31392.80,31423.10,31309.30,31361.20,7581.318,1654559999999,237704891.82046,71577,4020.682,126068140.12360,0
1654560000000,31361.20,31373.90,30123.00,30195.00,67438.673,1654563599999,2065215935.27884,506878,30220.605,924937269.58532,0
1654563600000,30192.80,30247.60,29351.00,29551.70,69713.836,1654567199999,2080211294.76791,547897,33481.155,999312497.72496,0
1654567200000,29555.80,29562.00,29190.00,29378.70,46284.377,1654570799999,1358722148.05207,384292,22433.287,658699180.81658,0
1654570800000,29378.70,29649.90,29315.10,29547.50,24547.105,1654574399999,724428415.16357,237715,11521.946,340028305.33302,0
1654574400000,29547.50,29594.00,29434.50,29509.10,14272.469,1654577999999,421079042.87385,139483,6401.232,188879667.83540,0
1654578000000,29509.10,29615.80,29370.60,29460.10,14370.156,1654581599999,423758410.73842,144744,6779.905,199960592.71810,0
1654581600000,29460.20,29544.50,29430.00,29502.40,8007.782,1654585199999,236111328.58712,89217,3623.918,106860882.10815,0
1654585200000,29502.40,29585.00,29477.80,29569.00,8245.131,1654588799999,243497452.15198,88326,4027.022,118935509.47828,0
1654588800000,29569.10,29720.00,29540.50,29631.10,14950.566,1654592399999,442967594.58121,147100,7615.853,225664027.54674,0
1654592400000,29631.00,29644.00,29529.70,29549.00,8178.411,1654595999999,241889243.25188,99026,3812.038,112753228.90710,0
1654596000000,29549.00,29640.00,29516.00,29583.00,8131.308,1654599599999,240545223.97560,85654,4054.079,119934873.89260,0
1654599600000,29583.00,29602.30,29320.00,29504.50,22120.019,1654603199999,651780484.59926,205128,9906.130,291935671.86603,0
1654603200000,29504.60,29559.00,29384.50,29490.50,12548.500,1654606799999,369949849.07119,126609,6166.984,181826782.23915,0
1654606800000,29490.50,29685.50,29407.60,29549.60,21518.291,1654610399999,636213071.60053,191428,10832.092,320336624.48882,0
1654610400000,29549.60,30050.00,29488.10,29892.10,38745.666,1654613999999,1154187827.94981,336471,21117.564,629204635.02374,0
1654614000000,29892.10,30025.30,29754.50,29876.00,23414.858,1654617599999,699424958.37094,212197,11493.030,343441360.00793,0
1654617600000,29876.00,29942.80,29730.00,29898.20,13454.040,1654621199999,401493354.46053,132527,6559.656,195782391.49987,0
1654621200000,29898.10,29972.20,29842.70,29927.90,7958.316,1654624799999,238054317.51450,89838,4019.015,120232759.45180,0
1654624800000,29927.90,30247.90,29905.60,30172.20,20542.056,1654628399999,618683803.67921,202960,11119.933,334886036.24381,0
1654628400000,30172.20,31428.80,30167.00,31050.50,68474.388,1654631999999,2111631039.07947,516091,37564.270,1157675050.36632,0
1654632000000,31050.40,31599.00,31041.10,31350.00,59279.901,1654635599999,1858564143.90440,489364,32012.880,1003841002.63990,0
1654635600000,31349.90,31548.20,31275.30,31398.60,19906.266,1654639199999,625261120.46214,232585,10584.570,332524827.66993,0
1654639200000,31398.60,31598.90,30303.30,31257.40,61602.287,1654642799999,1911159494.61838,437778,30086.238,933346623.49843,0
1654642800000,31257.30,31398.40,30910.00,31118.10,38010.583,1654646399999,1183770521.45045,331856,19416.783,604850431.89538,0
1654646400000,31118.00,31325.00,31041.60,31075.00,17774.600,1654649999999,554243126.66550,167342,9132.342,284783980.33051,0
1654650000000,31075.00,31229.30,30716.90,31112.00,29371.361,1654653599999,910502318.44147,231532,14908.575,462328656.41287,0
1654653600000,31112.00,31240.00,30950.00,30966.60,13820.437,1654657199999,429747843.75574,115754,6555.536,203833399.63528,0
1654657200000,30966.60,31029.40,29825.00,30006.00,73385.780,1654660799999,2220022119.48150,522396,36589.748,1106601745.04122,0
1654660800000,30006.00,30385.00,29856.10,30228.80,32568.028,1654664399999,982267015.71756,258121,16628.197,501552179.98337,0
1654664400000,30228.90,30650.00,30200.00,30534.30,20858.669,1654667999999,635139299.75251,176697,11580.924,352644604.46021,0
1654668000000,30534.30,30689.50,30341.30,30519.80,15580.410,1654671599999,475094700.85976,148163,7286.947,222234797.58606,0
1654671600000,30519.80,30627.50,30300.10,30547.90,12889.435,1654675199999,392524682.31083,134151,6337.049,193007538.92317,0
1654675200000,30547.90,30604.30,30420.10,30494.40,9993.039,1654678799999,304894108.32835,105541,4993.335,152375094.01850,0
1654678800000,30494.40,30570.00,30361.50,30514.90,12834.807,1654682399999,390898028.10927,117806,6358.889,193701420.84533,0
1654682400000,30515.00,30527.20,30321.00,30374.50,9380.986,1654685999999,285261589.74744,92372,4120.125,125297725.94830,0
1654686000000,30374.50,30492.00,30326.00,30399.20,8676.387,1654689599999,263936960.45465,91583,4206.761,127977817.21885,0
1654689600000,30399.20,30437.60,30093.70,30127.50,21466.241,1654693199999,649183553.14103,190090,9560.493,289130411.13926,0
1654693200000,30127.50,30888.00,30031.60,30754.50,46380.734,1654696799999,1414584898.90199,375763,25209.253,769067050.11091,0
1654696800000,30754.50,30779.30,30307.20,30411.30,27079.868,1654700399999,826732165.46390,251655,12669.225,386783041.72764,0
1654700400000,30411.40,30551.10,30362.10,30458.00,12926.912,1654703999999,393827453.44690,128699,6764.321,206117893.92324,0
1654704000000,30461.00,30536.60,30202.00,30327.00,14890.589,1654707599999,452041724.38937,164069,7242.668,219906009.84503,0
1654707600000,30327.00,30444.00,30282.60,30371.30,9090.780,1654711199999,275995348.09758,99456,4666.405,141684307.72288,0
1654711200000,30371.20,30407.30,29900.00,30224.60,25580.372,1654714799999,771104353.94865,236874,12191.396,367608035.49135,0
1654714800000,30224.60,30298.40,30062.50,30127.60,13135.927,1654718399999,396449923.64896,144459,6403.065,193282597.88766,0
1654718400000,30126.20,30319.60,30090.00,30192.00,7624.013,1654721999999,230200196.68396,86600,4309.301,130128867.24026,0
1654722000000,30191.90,30515.80,30190.00,30409.10,8176.121,1654725599999,247979363.43424,86447,4755.146,144269075.99654,0
1654725600000,30409.00,30444.50,30269.60,30300.00,5485.709,1654729199999,166423628.50762,69308,2444.843,74173899.56140,0
1654729200000,30300.00,30364.40,30170.00,30192.50,6715.432,1654732799999,203200395.47749,72857,3024.159,91534110.63340,0
1654732800000,30192.60,30264.80,30055.30,30211.00,10490.810,1654736399999,316400068.34252,115706,5715.521,172405143.14966,0
1654736400000,30210.90,30312.60,30076.40,30076.50,8333.157,1654739999999,251777397.18600,84567,3433.477,103769435.37520,0
1654740000000,30076.60,30200.00,30057.20,30188.30,6054.859,1654743599999,182508081.66120,66547,3187.758,96094991.44710,0
1654743600000,30188.40,30292.10,30173.70,30283.00,5974.401,1654747199999,180666792.31186,60471,3533.257,106855753.79406,0
1654747200000,30283.00,30290.40,30217.20,30248.70,4204.914,1654750799999,127201278.22330,45583,1853.130,56060617.05060,0
1654750800000,30248.70,30462.80,30231.10,30305.00,10248.785,1654754399999,310998372.58719,95526,5466.663,165894041.81717,0
1654754400000,30305.10,30346.40,30268.00,30321.00,4204.505,1654757999999,127421352.70890,49970,2027.347,61444058.36730,0
1654758000000,30321.10,30479.70,30301.00,30477.30,9363.596,1654761599999,284590320.67195,90329,5026.317,152794417.11805,0
1654761600000,30477.40,30577.00,30342.80,30496.50,14909.153,1654765199999,454031493.34091,127178,7525.962,229234448.77347,0
1654765200000,30496.60,30691.90,30461.10,30534.10,16375.347,1654768799999,500481514.92308,139687,8256.232,252408368.38549,0
1654768800000,30534.00,30588.80,30360.60,30423.90,10831.742,1654772399999,330314652.44949,99660,4484.355,136784416.00230,0
1654772400000,30424.00,30441.80,30256.70,30286.70,14557.187,1654775999999,441998510.86008,126834,6959.343,211371338.02350,0
1654776000000,30286.70,30354.80,30001.30,30102.90,30468.641,1654779599999,918570383.65620,260364,13639.021,411244347.53834,0
1654779600000,30102.90,30249.00,29914.50,30157.90,32602.084,1654783199999,981540619.37077,267900,16154.716,486531689.65410,0
1654783200000,30157.80,30279.10,30042.90,30105.80,22709.015,1654786799999,685023247.26365,177685,11872.800,358242830.36545,0
1654786800000,30105.90,30386.20,30021.80,30285.80,20746.719,1654790399999,626655137.38466,175359,11196.538,338203932.80180,0
1654790400000,30285.90,30367.10,30170.30,30330.00,14550.715,1654793999999,440319419.77266,129064,7424.000,224688245.40810,0
1654794000000,30329.90,30456.20,30190.00,30311.00,13226.831,1654797599999,400862846.17664,122622,6871.687,208304472.41484,0
1654797600000,30310.90,30335.00,30127.50,30138.30,8551.006,1654801199999,258352481.08702,97164,3950.358,119353222.58850,0
1654801200000,30138.30,30166.50,29956.00,30003.80,10986.505,1654804799999,330528621.43146,103153,4751.500,143022627.44700,0
1654804800000,30003.80,30193.00,29952.60,30178.90,15004.318,1654808399999,451297921.23876,125388,8056.097,242317535.86916,0
1654808400000,30178.90,30244.20,30118.60,30125.90,5712.940,1654811999999,172424911.49593,60591,2785.381,84080000.14423,0
1654812000000,30125.80,30150.00,29999.10,30058.90,9394.750,1654815599999,282465357.94760,87768,4217.236,126815188.98380,0
1654815600000,30058.90,30118.20,29963.90,30093.30,7810.195,1654819199999,234705439.90660,79128,3631.800,109167036.42600,0
1654819200000,30093.40,30139.70,29470.50,29737.90,33434.870,1654822799999,996026313.90203,284611,14192.527,422909502.87666,0
1654822800000,29739.10,30049.80,29722.30,29869.40,13956.554,1654826399999,417113106.12180,125232,7336.591,219304744.17273,0
1654826400000,29869.50,30030.40,29851.90,30008.90,7109.253,1654829999999,213048213.63830,71436,4034.217,120896956.10080,0
1654830000000,30009.00,30374.10,30007.60,30102.00,20828.940,1654833599999,628813225.67644,179358,10455.166,315659162.07954,0
1654833600000,30102.00,30135.60,30025.30,30081.00,8291.740,1654837199999,249433088.64770,68675,4791.172,144141310.94720,0
1654837200000,30081.00,30174.70,30074.00,30088.70,5817.085,1654840799999,175263137.10880,58147,3063.650,92305856.88940,0
1654840800000,30088.70,30240.00,30060.00,30087.80,8388.119,1654844399999,252676334.80254,81490,4356.097,131248746.78124,0
1654844400000,30087.80,30124.50,30039.00,30041.60,5200.452,1654847999999,156450254.79040,56454,2255.812,67875290.89800,0
1654848000000,30041.60,30105.70,29971.00,30015.90,10383.972,1654851599999,311859669.86820,95524,5312.954,159578710.26430,0
1654851600000,30016.00,30058.70,29853.20,29888.60,16504.938,1654855199999,494442909.90774,163247,7962.060,238584922.49400,0
1654855200000,29888.60,30009.30,29859.40,29991.90,9556.383,1654858799999,286114922.41570,93099,5497.320,164608857.07170,0
