open_time,open,high,low,close,volume,close_time,funding,open_interest,long_short_ratio,taker_buy_sell_ratio,btc_dom,spx,dxy,dji,vix,ndx,gold,transactions_count,fee_value,fee_average,input_count,input_value,mined_value,output_count,output_value
2022-06-03 04:00:00,30510.4,30545.1,30256.9,30424.3,31337.681,2022-06-03 07:59:59,-3.378E-5,85239.127,1.5148504060019257,1.8694068272,1530.6,4164.6499,101.783,33135.92188,24.75,12852.78418,1868.94995,33164.0,2.03551519,6.137725214087565E-5,109771.0,237711.36496213,177.03551519,111356.0,237886.36496213
2022-06-03 08:00:00,30424.2,30520.0,29653.4,29744.0,89532.065,2022-06-03 11:59:59,-3.378E-5,86321.386,1.388564464530544,1.6756929914,1538.6,4164.6499,101.783,33135.92188,24.75,12852.78418,1864.73999,46329.0,3.00567072,6.487665868030823E-5,144260.0,336848.38784791,146.75567072,131100.0,336992.13784791
2022-06-03 12:00:00,29744.0,29880.0,29220.0,29486.7,123783.417,2022-06-03 15:59:59,-1.456E-5,85429.374,1.581505287940506,0.6484460445,1554.7,4164.6499,101.783,33135.92188,24.75,12852.78418,1863.98999,53878.0,3.68938163,6.847658840342997E-5,158840.0,442733.10896136996,178.68938162999999,191881.0,442908.10896136996
2022-06-03 16:00:00,29486.8,29677.0,29381.6,29560.5,41404.948,2022-06-03 19:59:59,-1.456E-5,84573.415,1.9924361144194405,1.0415506042,1546.6,4107.1499,102.223,32901.78906,25.46,12545.22754,1851.93994,51059.0,3.80942476,7.460829158424568E-5,140534.0,444637.76379475,147.55942476,164540.0,444781.51379475
2022-06-03 20:00:00,29560.4,29878.1,29545.4,29682.8,33785.361,2022-06-03 23:59:59,6.937E-5,84551.084,2.2105378704720087,1.4783057285,1550.2,4105.27979,102.147,32870.80078,25.32,12529.44727,1850.85999,51662.0,3.39760278,6.576599396074484E-5,151414.0,365119.67952979996,134.64760278,167029.0,365250.92952979996
2022-06-04 00:00:00,29682.8,29750.9,29465.0,29543.2,28745.555,2022-06-04 03:59:59,6.937E-5,83715.47,2.2405714813276094,0.5972278772,1543.2,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,28083.0,1.8326711599999999,6.525909482605134E-5,103969.0,203413.61702028,108.08267116,104036.0,203519.86702028
2022-06-04 04:00:00,29543.3,29732.1,29529.7,29690.5,21037.706,2022-06-04 07:59:59,2.7E-6,83961.698,2.1384714996985865,1.3660954941,1558.4,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,28401.0,1.7871054699999998,6.29240333086863E-5,91310.0,172664.07225325,114.28710547,104699.0,172776.57225325
2022-06-04 08:00:00,29690.4,29794.1,29575.0,29669.7,24996.716,2022-06-04 11:59:59,4.795E-5,84587.961,2.161278871114464,2.7889825169,1545.5,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,36914.0,1.80256272,4.883141138863304E-5,108373.0,165533.29332711,195.55256272,109090.0,165727.04332711
2022-06-04 12:00:00,29669.8,29988.0,29456.0,29839.9,59768.926,2022-06-04 15:59:59,4.795E-5,84670.886,2.086557039199691,1.8440154606,1550.3,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,42234.0,2.5820874600000003,6.113764881375196E-5,122281.0,378229.47919699,152.58208746,147012.0,378379.47919699
2022-06-04 16:00:00,29839.9,29844.9,29592.4,29642.6,28069.119,2022-06-04 19:59:59,4.795E-5,83037.267,2.056706768848739,1.5656168033,1544.9,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,45133.0,2.7057507000000003,5.9950605986750275E-5,136490.0,190561.20402443,127.70575070000001,151360.0,190686.20402443
2022-06-04 20:00:00,29642.6,29968.7,29615.4,29848.4,24902.512,2022-06-04 23:59:59,5.506E-5,82647.767,2.0783218291630714,1.6656152724,1542.0,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,37864.0,1.8648827899999998,4.925213368899218E-5,110993.0,209511.5535929,183.11488279,124779.0,209692.8035929
2022-06-05 00:00:00,29848.5,29884.9,29663.0,29756.2,20643.09,2022-06-05 03:59:59,5.506E-5,82562.405,2.0107979815258297,1.2728960953,1529.5,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,26602.0,1.2594183899999998,4.734299639124877E-5,80315.0,158037.03652029,157.50941839,102428.0,158193.28652029
2022-06-05 04:00:00,29755.8,29809.7,29630.3,29630.6,20043.255,2022-06-05 07:59:59,4.358E-5,82536.823,2.0130515848353014,1.1263458326,1537.4,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,24333.0,1.36256962,5.599677885998438E-5,85655.0,107167.01956427001,120.11256962000002,92501.0,107285.76956427001
2022-06-05 08:00:00,29630.6,29733.1,29524.0,29700.7,30390.842,2022-06-05 11:59:59,4.358E-5,83310.637,2.0098127437117026,0.7465823382,1531.6,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,31934.0,1.51399751,4.7410205736832215E-5,105724.0,192652.50348337,182.76399751,88651.0,192833.75348337
2022-06-05 12:00:00,29700.7,29975.0,29611.3,29958.3,39272.629,2022-06-05 15:59:59,2.828E-5,82909.649,1.9868931027297354,1.6886357032,1533.2,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,40370.0,1.98523834,4.917607976219965E-5,117330.0,438203.25765443,133.23523834,154262.0,438334.50765443
2022-06-05 16:00:00,29958.4,30250.0,29746.4,30036.3,59603.34,2022-06-05 19:59:59,4.753E-5,82795.925,1.7796512521124597,1.6869434105,1530.0,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,44264.0,2.0090280600000003,4.538740421109706E-5,138166.0,335868.2767873,195.75902806000002,139413.0,336062.0267873
2022-06-05 20:00:00,30036.3,30123.8,29794.6,29909.9,35432.675,2022-06-05 23:59:59,4.753E-5,82538.588,1.7252033138253402,0.6514518834,1527.0,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.47998,33838.0,1.32226205,3.907624711862403E-5,96695.0,281647.66862014,132.57226205,110075.0,281778.91862014
2022-06-06 00:00:00,29910.0,31292.0,29876.2,31235.0,107749.284,2022-06-06 03:59:59,6.036E-5,82953.102,1.7665542130864584,1.2524253561,1533.5,4105.27979,102.147,32870.80078,25.32,12529.44727,1851.43005,29679.0,1.4103615999999999,4.75205229286701E-5,110229.0,323334.15542393003,157.66036160000002,108547.0,323490.40542393003
2022-06-06 04:00:00,31235.0,31473.9,31130.7,31277.9,54711.469,2022-06-06 07:59:59,6.036E-5,84154.776,1.5523415977961432,1.2329883476,1538.4,4105.27979,102.147,32870.80078,25.32,12529.44727,1856.26001,33327.0,1.80204785,5.4071709124733696E-5,127849.0,345465.3912357,120.55204785000001,107515.0,345584.1412357
2022-06-06 08:00:00,31277.8,31594.6,31261.2,31392.0,55046.401,2022-06-06 11:59:59,6.036E-5,87003.073,1.2328154312376738,1.0635714697,1522.8,4105.27979,102.147,32870.80078,25.32,12529.44727,1852.38,46983.0,1.96615145,4.18481461379648E-5,143470.0,323704.12355523003,183.21615145,127669.0,323885.37355523003
2022-06-06 12:00:00,31392.1,31780.0,31138.4,31529.8,111901.784,2022-06-06 15:59:59,9.656E-5,91493.636,1.0244542444600147,1.1071563764,1525.6,4105.27979,102.147,32870.80078,25.32,12529.44727,1854.06006,52250.0,2.6004024,4.9768466985645935E-5,153603.0,380549.95633581,146.3504024,176175.0,380693.70633581
2022-06-06 16:00:00,31529.7,31548.7,31053.0,31466.9,70328.152,2022-06-06 19:59:59,1.0E-4,93860.347,0.8955881236236616,1.2681560556,1548.7,4140.7998,102.322,33039.32031,25.29,12663.01465,1843.69995,54879.0,2.6204756700000003,4.775006231891981E-5,171171.0,548382.10801649,146.37047567,163696.0,548525.85801649
2022-06-06 20:00:00,31466.9,31596.0,31269.8,31361.2,36785.784,2022-06-06 23:59:59,1.0E-4,95025.402,0.8388083990138809,1.3629562146,1565.0,4121.02002,102.388,32916.28906,25.16,12589.27246,1842.14001,51803.0,2.3022669700000002,4.444273439762176E-5,178675.0,303489.25336601,196.05226697,157779.0,303683.00336601
2022-06-07 00:00:00,31361.2,31373.9,29190.0,29547.5,207983.991,2022-06-07 03:59:59,1.0E-4,95814.557,0.8368229210816309,1.1917464559,1560.9,4121.02002,102.388,32916.28906,25.16,12589.27246,1839.56006,29521.0,1.32582835,4.491136309745605E-5,105080.0,353548.0270262,170.07582835,106727.0,353716.7770262
2022-06-07 04:00:00,29547.5,29615.8,29370.6,29569.0,44895.538,2022-06-07 07:59:59,1.0E-4,82849.179,1.880172223448885,0.7241997023,1551.1,4121.02002,102.388,32916.28906,25.16,12589.27246,1840.29004,31733.0,1.21790318,3.8379705038918475E-5,121246.0,388029.77187822,188.71790318,107248.0,388217.27187822
2022-06-07 08:00:00,29569.1,29720.0,29320.0,29504.5,53380.304,2022-06-07 11:59:59,1.0E-4,85562.913,2.2650679570198533,0.9573059876,1547.3,4121.02002,102.388,32916.28906,25.16,12589.27246,1842.07996,43257.0,1.66380169,3.846317798275424E-5,142143.0,319556.2420059,132.91380168999999,121923.0,319687.4920059
2022-06-07 12:00:00,29504.6,30050.0,29384.5,29876.0,96227.315,2022-06-07 15:59:59,-1.0234E-4,86439.419,2.298926999266324,0.9280828289,1559.2,4121.02002,102.388,32916.28906,25.16,12589.27246,1847.12,56485.0,2.6300562899999997,4.6562030450562094E-5,209993.0,558574.11727486,227.63005628999997,189453.0,558799.11727486
2022-06-07 16:00:00,29876.0,31428.8,29730.0,31050.5,110428.8,2022-06-07 19:59:59,-3.705E-5,84950.794,2.08830017347354,1.1280793046,1550.2,4120.68994,102.395,32895.60938,25.06,12611.34473,1851.51001,55738.0,2.45292032,4.4008043345652876E-5,170098.0,437125.59695646004,158.70292032,165487.0,437281.84695646004
2022-06-07 20:00:00,31050.4,31599.0,30303.3,31118.1,178799.037,2022-06-07 23:59:59,-3.705E-5,82454.08,1.6910800314098346,0.651958158,1555.3,4158.64014,102.296,33178.60938,23.95,12703.7832,1854.38,46907.0,2.4903109800000003,5.3090391199607743E-5,141496.0,432718.97234835,146.24031098,149364.0,432862.72234835
2022-06-08 00:00:00,31118.0,31325.0,29825.0,30006.0,134352.178,2022-06-08 03:59:59,-3.705E-5,86327.821,1.0072830553924759,0.660659962,1585.0,4158.64014,102.296,33178.60938,23.95,12703.7832,1853.68005,29943.0,1.4256906399999998,4.761348695855458E-5,107276.0,301819.51302596997,176.42569064,109186.0,301994.51302596997
2022-06-08 04:00:00,30006.0,30689.5,29856.1,30547.9,81896.542,2022-06-08 07:59:59,1.0E-4,83434.567,1.1794486484552495,0.9931317041,1554.5,4158.64014,102.296,33178.60938,23.95,12703.7832,1846.84998,32619.0,1.3864662700000001,4.2504867408565566E-5,114651.0,252992.04092246,201.38646627,107740.0,253192.04092246
2022-06-08 08:00:00,30547.9,30604.3,30321.0,30399.2,40885.219,2022-06-08 11:59:59,1.0E-4,80836.75,1.3730998082511316,1.0883715494,1562.3,4158.64014,102.296,33178.60938,23.95,12703.7832,1850.08997,43566.0,1.60984098,3.6951773860349817E-5,131641.0,340926.21148131,195.35984097999997,122145.0,341119.96148131
2022-06-08 12:00:00,30399.2,30888.0,30031.6,30458.0,107853.755,2022-06-08 15:59:59,1.0E-4,81007.644,1.3755456039907035,0.5408742759,1553.2,4158.64014,102.296,33178.60938,23.95,12703.7832,1851.56006,54866.0,2.28229764,4.159766777239091E-5,167817.0,525633.16099285,177.28229764,189557.0,525808.16099285
2022-06-08 16:00:00,30461.0,30536.6,29900.0,30127.6,62697.668,2022-06-08 19:59:59,1.0E-4,80529.482,1.5816774992262457,1.457843179,1546.6,4150.89014,102.312,33116.17969,23.83,12724.34375,1858.40002,57220.0,2.36048663,4.125282471163929E-5,174078.0,275456.24317209003,208.61048663000003,179971.0,275662.49317209003
2022-06-08 20:00:00,30126.2,30515.8,30090.0,30192.5,28001.275,2022-06-08 23:59:59,1.0E-4,80256.643,1.5949253043350724,0.5962615778,1551.4,4122.68018,102.538,32946.39844,24.04,12631.93945,1852.79004,43383.0,1.7618764,4.0612138395223934E-5,130517.0,189039.57975349,164.2618764,137077.0,189202.07975349
2022-06-09 00:00:00,30192.6,30312.6,30055.3,30283.0,30853.227,2022-06-09 03:59:59,1.0E-4,79835.092,1.6201445538695634,1.2529076638,1555.1,4122.68018,102.538,32946.39844,24.04,12631.93945,1852.80005,28570.0,1.17471294,4.111700875043752E-5,106534.0,157824.46597901,138.67471294,113587.0,157961.96597901
2022-06-09 04:00:00,30283.0,30479.7,30217.2,30477.3,28021.8,2022-06-09 07:59:59,1.0E-4,80736.562,1.735160113148064,1.8849235359,1552.7,4122.68018,102.538,32946.39844,24.04,12631.93945,1855.18005,32572.0,1.51623918,4.655038622129436E-5,121600.0,120889.89422735001,170.26623918,120809.0,121058.64422735001
2022-06-09 08:00:00,30477.4,30691.9,30256.7,30286.7,56673.429,2022-06-09 11:59:59,9.106E-5,81176.929,1.7736448758697707,1.1654156631,1550.5,4122.68018,102.538,32946.39844,24.04,12631.93945,1850.26001,45292.0,1.55294452,3.42873911507551E-5,125620.0,262231.75882142,132.80294451999998,124283.0,262363.00882142
2022-06-09 12:00:00,30286.7,30386.2,29914.5,30285.8,106526.459,2022-06-09 15:59:59,9.106E-5,82368.283,1.6210285900730046,0.696684549,1544.6,4122.68018,102.538,32946.39844,24.04,12631.93945,1846.44995,55439.0,2.14456301,3.8683291726041235E-5,167450.0,412154.27246524004,202.14456300999998,190738.0,412354.27246524004
2022-06-09 16:00:00,30285.9,30456.2,29956.0,30003.8,47315.057,2022-06-09 19:59:59,1.0E-4,84391.378,1.9550456671864558,0.9345442786,1546.0,4096.70996,102.975,32788.17188,24.6,12571.39648,1845.76001,48080.0,1.8315544,3.8093893510815306E-5,133311.0,336515.85032529,126.8315544,149023.0,336640.85032529
2022-06-09 20:00:00,30003.8,30244.2,29952.6,30093.3,37922.203,2022-06-09 23:59:59,1.0E-4,84012.525,1.9746566456404062,0.3316123858,1547.3,4037.38989,103.321,32419.98047,26.02,12329.20703,1847.19995,52152.0,1.8522719999999997,3.5516797054762994E-5,156842.0,347512.71880593,151.852272,160603.0,347662.71880593
2022-06-10 00:00:00,30093.4,30374.1,29470.5,30102.0,75329.617,2022-06-10 03:59:59,1.0E-4,84618.156,2.053519736103943,0.9988092298,1545.5,4037.38989,103.321,32419.98047,26.02,12329.20703,1847.10999,29503.0,1.31349899,4.4520861946242754E-5,103976.0,229172.41143042,157.56349899,109773.0,229328.66143042
2022-06-10 04:00:00,30102.0,30240.0,30025.3,30041.6,27697.396,2022-06-10 07:59:59,1.0E-4,81914.786,2.1095567733871743,0.6902511783,1539.5,4037.38989,103.321,32419.98047,26.02,12329.20703,1844.85999,29024.0,1.35389731,4.6647509302646087E-5,111069.0,202293.17316014,157.60389730999998,100019.0,202449.42316014
2022-06-10 08:00:00,30041.6,30105.7,29853.2,30005.5,43915.463,2022-06-10 11:59:59,9.289E-5,83478.72,2.068468302987165,0.4124295933,1544.2,4037.38989,103.321,32419.98047,26.02,12329.20703,1845.56006,49784.0,1.78186295,3.579187992125984E-5,143935.0,298713.27509493,214.28186295,142893.0,298925.77509493
2022-06-10 12:00:00,30005.4,30177.4,29200.0,29438.2,167438.993,2022-06-10 15:59:59,9.289E-5,83505.511,2.0045014678699578,0.662615821,1555.9,4037.38989,103.321,32419.98047,26.02,12329.20703,1834.98999,35405.0,1.60828378,4.542532919079226E-5,102071.0,342829.60101958003,107.85828378000001,140277.0,342935.85101958003
2022-06-10 16:00:00,29438.2,29470.2,28805.0,28970.5,95878.044,2022-06-10 19:59:59,9.289E-5,88502.903,2.6186306496497456,1.2514884623,1563.9,3912.0,104.145,31518.96094,28.81,11864.80078,1867.84998,70985.0,4.28913774,6.042315615975206E-5,191568.0,797570.6180687,173.03913774000003,221776.0,797739.3680687
2022-06-10 20:00:00,28970.6,29398.8,28953.1,29077.7,35669.146,2022-06-10 23:59:59,3.503E-5,88862.833,2.609045105566219,0.7876325678,1582.8,3922.28003,104.159,31560.57031,27.56,11894.13965,1872.04004,47155.0,3.22458753,6.838272781253314E-5,136501.0,543669.4463995,121.97458753,160748.0,543788.1963995
2022-06-11 00:00:00,29077.7,29300.0,29033.7,29258.4,22825.746,2022-06-11 03:59:59,3.503E-5,87982.23,2.7186086182600313,0.8219215903,1592.5,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,29978.0,1.7621862899999998,5.87826502768697E-5,117411.0,218124.43491632,201.76218629000002,115060.0,218324.43491632
2022-06-11 04:00:00,29258.5,29427.9,29234.1,29309.0,22706.213,2022-06-11 07:59:59,1.762E-5,88784.673,2.8017074981440238,0.9765275959,1590.5,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,27096.0,1.4540659800000002,5.366349202834368E-5,100019.0,153552.23735294,113.95406598,96813.0,153664.73735294
2022-06-11 08:00:00,29309.0,29329.8,28550.0,28723.9,103243.737,2022-06-11 11:59:59,1.762E-5,88765.278,2.7494669509594885,0.4420564576,1589.7,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,41027.0,1.7376624900000002,4.2354120213517934E-5,127456.0,350434.87989502994,189.23766249,113562.0,350622.37989502994
2022-06-11 12:00:00,28723.9,28865.4,28227.7,28392.3,129264.554,2022-06-11 15:59:59,3.79E-6,90784.698,2.5575827504146535,0.9918542131,1645.8,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,44980.0,2.4846901900000002,5.523988861716319E-5,161751.0,466261.86721810995,183.73469018999998,162410.0,466443.11721810995
2022-06-11 16:00:00,28392.6,28786.9,28080.0,28581.0,76696.495,2022-06-11 19:59:59,6.606E-5,90600.745,2.5221001046721856,1.2728514259,1691.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,48237.0,2.15190262,4.461103758525613E-5,138433.0,612741.74995827,139.65190262,156070.0,612879.24995827
2022-06-11 20:00:00,28581.1,28684.6,28238.0,28416.7,36631.069,2022-06-11 23:59:59,6.606E-5,90248.177,2.5683262711864407,0.4285486046,1674.2,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,38684.0,1.6893858300000002,4.3671435994209495E-5,105226.0,413216.24018921,145.43938583,126825.0,413359.99018921
2022-06-12 00:00:00,28416.6,28530.3,27244.9,27538.2,112863.926,2022-06-12 03:59:59,6.606E-5,89778.58,2.6414232897446714,1.4596246734,1682.7,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,27036.0,1.18731122,4.391593504956354E-5,82290.0,380350.0389388,144.93731122,104106.0,380493.7889388
2022-06-12 04:00:00,27538.2,27673.4,27162.7,27629.4,69180.569,2022-06-12 07:59:59,1.0E-4,87014.773,2.3244831006332496,1.2919592338,1706.7,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,26179.0,1.45479645,5.55711238015203E-5,104175.0,339398.62557016,120.20479645,100542.0,339517.37557016
2022-06-12 08:00:00,27629.5,27698.0,27324.5,27443.8,50142.276,2022-06-12 11:59:59,1.0E-4,87933.459,2.311698796359722,1.6780598329,1701.5,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,35408.0,1.48645089,4.198065098282874E-5,112097.0,449177.00141058,170.23645089,102683.0,449345.75141058
2022-06-12 12:00:00,27443.9,28337.7,26850.0,28077.8,152771.167,2022-06-12 15:59:59,5.63E-6,89065.706,2.218974312672114,0.6228404514,1692.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,44986.0,1.78387062,3.965390610412128E-5,116547.0,413958.2430521,120.53387062,148432.0,414076.9930521
2022-06-12 16:00:00,28077.8,28234.4,27404.0,27410.0,75610.28,2022-06-12 19:59:59,5.63E-6,87752.406,2.3173006134969327,1.0212341349,1672.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,47429.0,2.24407653,4.731443905627359E-5,126948.0,515806.39825341,114.74407653,158365.0,515918.89825341
2022-06-12 20:00:00,27410.0,27545.4,26538.7,26564.7,100265.913,2022-06-12 23:59:59,4.39E-6,85752.222,2.182561177288306,0.8630997031,1678.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1871.69995,34435.0,1.5515750000000001,4.505808044141136E-5,111040.0,265583.81488069997,132.801575,113337.0,265715.06488069997
2022-06-13 00:00:00,26564.7,26877.0,24864.2,25500.0,287621.507,2022-06-13 03:59:59,4.39E-6,86034.225,2.3661277865075774,0.7626369047,1687.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1877.42004,33936.0,1.8496578499999998,5.4504297795851006E-5,107541.0,727182.16211065,120.59965785,115534.0,727300.91211065
2022-06-13 04:00:00,25499.9,26241.5,24552.0,24801.2,223032.813,2022-06-13 07:59:59,5.616E-5,84347.178,2.023699043124918,0.8272508473,1709.9,3922.28003,104.159,31560.57031,27.56,11894.13965,1863.51001,32285.0,1.8644874800000002,5.775088988694441E-5,119484.0,921100.2026472301,126.86448748000001,110287.0,921225.2026472301
2022-06-13 08:00:00,24801.1,24934.3,23464.3,23718.3,345225.993,2022-06-13 11:59:59,-3.182E-5,82992.305,1.9452946840318248,1.1049106348,1744.1,3922.28003,104.159,31560.57031,27.56,11894.13965,1857.35999,31140.0,4.723806509999999,1.5169577745664738E-4,159258.0,993998.04640498,129.72380651,97651.0,994123.04640498
2022-06-13 12:00:00,23718.2,24357.6,22559.7,23253.1,375411.507,2022-06-13 15:59:59,-3.182E-5,83372.394,1.5603485216397657,1.1789192728,1750.6,3922.28003,104.159,31560.57031,27.56,11894.13965,1854.88,59733.0,7.22449506,1.2094646275927879E-4,180005.0,2045034.87674831,169.72449506,207899.0,2045197.37674831
2022-06-13 16:00:00,23255.3,24193.7,23094.0,23200.1,213129.615,2022-06-13 19:59:59,-3.182E-5,84860.57,1.5174829223109876,1.2715061679,1681.1,3783.98999,104.945,30719.46094,33.34,11409.10059,1829.01001,53772.0,6.57113405,1.2220363851074908E-4,145261.0,1624480.63814377,144.07113405,179453.0,1624618.13814377
2022-06-13 20:00:00,23200.1,23780.0,21900.0,22471.5,178100.125,2022-06-13 23:59:59,-5.8E-6,82940.518,1.789163565479355,1.157178215,1673.2,3742.31006,105.209,30419.83984,34.9,11284.84766,1822.73999,61637.0,5.91428822,9.595353797232182E-5,176709.0,1638164.99088035,168.41428821999997,193913.0,1638327.49088035
2022-06-14 00:00:00,22471.4,22785.5,20823.0,22106.5,339820.328,2022-06-14 03:59:59,-5.8E-6,82754.263,1.7132916915445735,0.7770082069,1641.7,3742.31006,105.209,30419.83984,34.9,11284.84766,1821.01001,51450.0,4.78293106,9.296270281827017E-5,216465.0,2083499.4013560398,186.03293106,168228.0,2083680.6513560398
2022-06-14 04:00:00,22106.5,23424.2,21755.4,22863.2,278050.561,2022-06-14 07:59:59,4.088E-5,84494.552,1.4334691464882097,1.0023251674,1647.4,3742.31006,105.209,30419.83984,34.9,11284.84766,1825.56006,40593.0,2.9648255399999996,7.303785233907323E-5,244534.0,1700890.52638203,196.71482554,133073.0,1701084.27638203
