open_time,count,fee_value,fee_average,input_count,input_value,mined_value,output_count,output_value
2022-06-09 16:00:00,48080.0,1.8315544,3.8093893510815306E-5,133311.0,336515.85032529,126.8315544,149023.0,336640.85032529
2022-06-09 20:00:00,52152.0,1.8522719999999997,3.5516797054762994E-5,156842.0,347512.71880593,151.852272,160603.0,347662.71880593
2022-06-10 00:00:00,29503.0,1.31349899,4.4520861946242754E-5,103976.0,229172.41143042,157.56349899,109773.0,229328.66143042
2022-06-10 04:00:00,29024.0,1.35389731,4.6647509302646087E-5,111069.0,202293.17316014,157.60389730999998,100019.0,202449.42316014
2022-06-10 08:00:00,49784.0,1.78186295,3.579187992125984E-5,143935.0,298713.27509493,214.28186295,142893.0,298925.77509493
2022-06-10 12:00:00,35405.0,1.60828378,4.542532919079226E-5,102071.0,342829.60101958003,107.85828378000001,140277.0,342935.85101958003
2022-06-10 16:00:00,70985.0,4.28913774,6.042315615975206E-5,191568.0,797570.6180687,173.03913774000003,221776.0,797739.3680687
2022-06-10 20:00:00,47155.0,3.22458753,6.838272781253314E-5,136501.0,543669.4463995,121.97458753,160748.0,543788.1963995
2022-06-11 00:00:00,29978.0,1.7621862899999998,5.87826502768697E-5,117411.0,218124.43491632,201.76218629000002,115060.0,218324.43491632
2022-06-11 04:00:00,27096.0,1.4540659800000002,5.366349202834368E-5,100019.0,153552.23735294,113.95406598,96813.0,153664.73735294
2022-06-11 08:00:00,41027.0,1.7376624900000002,4.2354120213517934E-5,127456.0,350434.87989502994,189.23766249,113562.0,350622.37989502994
2022-06-11 12:00:00,44980.0,2.4846901900000002,5.523988861716319E-5,161751.0,466261.86721810995,183.73469018999998,162410.0,466443.11721810995
2022-06-11 16:00:00,48237.0,2.15190262,4.461103758525613E-5,138433.0,612741.74995827,139.65190262,156070.0,612879.24995827
2022-06-11 20:00:00,38684.0,1.6893858300000002,4.3671435994209495E-5,105226.0,413216.24018921,145.43938583,126825.0,413359.99018921
2022-06-12 00:00:00,27036.0,1.18731122,4.391593504956354E-5,82290.0,380350.0389388,144.93731122,104106.0,380493.7889388
2022-06-12 04:00:00,26179.0,1.45479645,5.55711238015203E-5,104175.0,339398.62557016,120.20479645,100542.0,339517.37557016
2022-06-12 08:00:00,35408.0,1.48645089,4.198065098282874E-5,112097.0,449177.00141058,170.23645089,102683.0,449345.75141058
2022-06-12 12:00:00,44986.0,1.78387062,3.965390610412128E-5,116547.0,413958.2430521,120.53387062,148432.0,414076.9930521
2022-06-12 16:00:00,47429.0,2.24407653,4.731443905627359E-5,126948.0,515806.39825341,114.74407653,158365.0,515918.89825341
2022-06-12 20:00:00,34435.0,1.5515750000000001,4.505808044141136E-5,111040.0,265583.81488069997,132.801575,113337.0,265715.06488069997
2022-06-13 00:00:00,33936.0,1.8496578499999998,5.4504297795851006E-5,107541.0,727182.16211065,120.59965785,115534.0,727300.91211065
2022-06-13 04:00:00,32285.0,1.8644874800000002,5.775088988694441E-5,119484.0,921100.2026472301,126.86448748000001,110287.0,921225.2026472301
2022-06-13 08:00:00,31140.0,4.723806509999999,1.5169577745664738E-4,159258.0,993998.04640498,129.72380651,97651.0,994123.04640498
2022-06-13 12:00:00,59733.0,7.22449506,1.2094646275927879E-4,180005.0,2045034.87674831,169.72449506,207899.0,2045197.37674831
2022-06-13 16:00:00,53772.0,6.57113405,1.2220363851074908E-4,145261.0,1624480.63814377,144.07113405,179453.0,1624618.13814377
2022-06-13 20:00:00,61637.0,5.91428822,9.595353797232182E-5,176709.0,1638164.99088035,168.41428821999997,193913.0,1638327.49088035
2022-06-14 00:00:00,51450.0,4.78293106,9.296270281827017E-5,216465.0,2083499.4013560398,186.03293106,168228.0,2083680.6513560398
2022-06-14 04:00:00,40593.0,2.9648255399999996,7.303785233907323E-5,244534.0,1700890.52638203,196.71482554,133073.0,1701084.27638203
2022-06-14 08:00:00,45988.0,3.07084033,6.677481799599895E-5,127112.0,2220137.46036259,140.57084033,133090.0,2220274.96036259
2022-06-14 12:00:00,54965.0,4.97146974,9.044791667424725E-5,149738.0,2247387.35039895,142.47146974,193663.0,2247524.85039895
2022-06-14 16:00:00,39827.0,4.15386308,1.042976643985236E-4,143648.0,1610941.51270254,129.15386308,135496.0,1611066.51270254
2022-06-14 20:00:00,50408.0,6.1482138399999995,1.21969009681003E-4,149492.0,3835432.53555904,143.64821383999998,161961.0,3835570.03555904
2022-06-15 00:00:00,36110.0,3.92634248,1.087328296870673E-4,167715.0,2993254.0111393696,147.67634248,127561.0,2993397.7611393696
2022-06-15 04:00:00,36645.0,2.96533405,8.09205635148042E-5,157715.0,3484050.9683097797,177.96533405000002,122992.0,3484225.9683097797
2022-06-15 08:00:00,50226.0,4.69941933,9.356547067256003E-5,190204.0,3732877.37235724,204.69941932999998,144546.0,3733077.37235724
2022-06-15 12:00:00,68768.0,4.91098076,7.141375E-5,150927.0,2988159.89037203,161.16098076,208880.0,2988316.14037203
2022-06-15 16:00:00,50176.0,4.7539586400000005,9.47456680484694E-5,163263.0,2379292.57976191,148.50395864,172084.0,2379436.32976191
2022-06-15 20:00:00,54387.0,4.5099145300000005,8.292265670104989E-5,175726.0,2107195.1466029296,217.00991453,181700.0,2107407.6466029296
2022-06-16 00:00:00,28439.0,2.31062052,8.124830408945462E-5,98286.0,1946608.48978196,127.31062052,102973.0,1946733.48978196
2022-06-16 04:00:00,28079.0,2.27248129,8.0931703052103E-5,96018.0,1401819.08317352,108.52248129,103976.0,1401925.33317352
2022-06-16 08:00:00,26828.0,2.93505195,1.0940256262114209E-4,67486.0,2126587.32460705,65.43505195,85372.0,2126649.82460705
2022-06-16 12:00:00,54147.0,5.72562272,1.0574219661292407E-4,117148.0,3210347.34600431,124.47562271999999,204459.0,3210466.09600431
2022-06-16 16:00:00,67243.0,6.6574202499999995,9.900540204928394E-5,212489.0,2945108.12182878,187.90742024999997,204656.0,2945289.37182878
2022-06-16 20:00:00,46517.0,3.4619656900000004,7.442366640153063E-5,178260.0,1807869.52247736,153.46196569,151926.0,1808019.52247736
2022-06-17 00:00:00,29441.0,2.4134324200000004,8.197521891240109E-5,95660.0,1689943.6053085898,108.66343241999999,112376.0,1690049.8553085898
2022-06-17 04:00:00,33405.0,2.9168628,8.731814997754828E-5,99747.0,1799453.2994883698,96.66686279999999,121439.0,1799547.0494883698
2022-06-17 08:00:00,39729.0,3.63561601,9.151038309547182E-5,113779.0,1779340.65443395,103.63561601,117629.0,1779440.65443395
2022-06-17 12:00:00,50924.0,4.30934929,8.462314998821773E-5,141165.0,2084318.6291512102,135.55934929,180893.0,2084449.8791512102
2022-06-17 16:00:00,42021.0,3.75649311,8.93956143356893E-5,125398.0,1909386.67085826,116.25649311000001,147392.0,1909499.17085826
2022-06-17 20:00:00,56054.0,4.77807146,8.524050843829164E-5,143998.0,2447763.20560328,136.02807146,178366.0,2447894.45560328
2022-06-18 00:00:00,30009.0,3.25385629,1.0842934752907461E-4,157175.0,1730854.4931054001,147.00385629,115439.0,1730998.2431054001
2022-06-18 04:00:00,33953.0,2.88837413,8.506977675021353E-5,118756.0,1690272.5166691397,146.63837413,120438.0,1690416.2666691397
2022-06-18 08:00:00,36749.0,3.3115746300000004,9.011332634901632E-5,113102.0,2254141.9923973,115.81157463000001,110036.0,2254254.4923973
2022-06-18 12:00:00,50162.0,3.68285023,7.341912662971971E-5,175702.0,2040906.764087,216.18285023000004,175898.0,2041119.264087
2022-06-18 16:00:00,53586.0,4.17608463,7.793238215205464E-5,173666.0,1188293.30488088,216.67608463,181444.0,1188505.80488088
2022-06-18 20:00:00,43431.0,3.62366469,8.343498169510258E-5,139061.0,1655273.03480529,153.62366469,146915.0,1655423.03480529
2022-06-19 00:00:00,24376.0,1.7996183,7.382746553987528E-5,81885.0,926800.63385464,114.2996183,92089.0,926913.13385464
2022-06-19 04:00:00,26343.0,1.73807255,6.597853509471207E-5,101726.0,836545.94736571,176.73807255,94482.0,836720.94736571
2022-06-19 08:00:00,32331.0,2.12070216,6.559346014660851E-5,100489.0,952092.2664666801,120.87070216000001,106585.0,952211.0164666801
2022-06-19 12:00:00,38012.0,2.52215129,6.6351449279175E-5,124710.0,717244.9539744,165.02215128999998,142177.0,717407.4539744
2022-06-19 16:00:00,42045.0,2.2910182399999997,5.448967154239504E-5,118147.0,822890.26161693,133.54101824000003,136056.0,823021.51161693
2022-06-19 20:00:00,36670.0,2.3964342800000002,6.535135751295337E-5,116312.0,786606.83630542,133.64643428,134494.0,786738.08630542
2022-06-20 00:00:00,25170.0,1.5484991700000001,6.152161978545889E-5,86270.0,492105.53806962003,126.54849917,88528.0,492230.53806962003
2022-06-20 04:00:00,26315.0,1.7515576000000002,6.656118563556908E-5,90121.0,555383.03783404,151.7515576,95424.0,555533.03783404
2022-06-20 08:00:00,43132.0,2.38314495,5.5252363674302145E-5,127745.0,644515.38940463,183.63314495,120037.0,644696.63940463
2022-06-20 12:00:00,49202.0,3.12404552,6.349427909434576E-5,140259.0,991839.6347654001,146.87404552,175448.0,991983.3847654001
2022-06-20 16:00:00,46560.0,3.38783025,7.276267719072165E-5,119073.0,1092991.56186122,109.63783025,151241.0,1093097.81186122
2022-06-20 20:00:00,46257.0,2.96441695,6.408580214886395E-5,136899.0,646532.28231238,121.71441694999999,142890.0,646651.03231238
2022-06-21 00:00:00,32848.0,2.10410371,6.405576321237214E-5,140337.0,508805.37534056,177.10410371,116734.0,508980.37534056
2022-06-21 04:00:00,27057.0,1.7160256200000001,6.342261226300034E-5,91054.0,263307.15095806,145.46602562,97014.0,263450.90095806
2022-06-21 08:00:00,46896.0,3.01202653,6.422779192255202E-5,142760.0,625614.8185874401,196.76202653,133785.0,625808.5685874401
2022-06-21 12:00:00,48459.0,3.07471795,6.344988443839123E-5,143655.0,852866.7250415001,165.57471794999998,167558.0,853029.2250415001
2022-06-21 16:00:00,53678.0,3.5298423800000003,6.575957338201871E-5,139298.0,1174625.37978439,128.52984238,165357.0,1174750.37978439
2022-06-21 20:00:00,45500.0,2.8744543699999996,6.317482131868131E-5,146633.0,750154.93599654,140.37445437,152071.0,750292.43599654
2022-06-22 00:00:00,30384.0,1.98288778,6.526091956292786E-5,95990.0,548294.1636195199,133.23288778,110761.0,548425.4136195199
2022-06-22 04:00:00,29796.0,1.9157887200000001,6.429684252919856E-5,104871.0,289505.05272275,158.16578872,103609.0,289661.30272275
2022-06-22 08:00:00,40560.0,2.63013889,6.4845633382643E-5,127948.0,459048.70134755,121.38013889,118005.0,459167.45134755
2022-06-22 12:00:00,52407.0,3.48638211,6.652512278894041E-5,161844.0,593746.49828176,147.23638211000002,175749.0,593890.24828176
2022-06-22 16:00:00,51654.0,3.58208954,6.934776667828242E-5,129749.0,788561.5603293199,122.33208954,161157.0,788680.3103293199
2022-06-22 20:00:00,50671.0,3.35789714,6.626861794714926E-5,164224.0,566085.09277026,140.85789714,162882.0,566222.59277026
2022-06-23 00:00:00,27570.0,1.9001315,6.89202575262967E-5,89357.0,417421.09933729,139.4001315,102488.0,417558.59933729
2022-06-23 04:00:00,36192.0,1.97004917,5.4433277243589745E-5,123274.0,297752.34002984,176.97004916999998,113320.0,297927.34002984
2022-06-23 08:00:00,41294.0,2.2007395,5.329441323194653E-5,113665.0,439248.74074199,133.4507395,120496.0,439379.99074199
2022-06-23 12:00:00,52928.0,3.2423559600000003,6.125974833736398E-5,156886.0,645816.41852567,178.24235596,183103.0,645991.41852567
2022-06-23 16:00:00,54061.0,3.02834439,5.601717300826844E-5,157844.0,592736.80559467,159.27834439,170500.0,592893.05559467
2022-06-23 20:00:00,43168.0,2.46490601,5.710030601371386E-5,124650.0,540180.8105913999,177.46490601,139288.0,540355.8105913999
2022-06-24 00:00:00,29188.0,1.89237001,6.483383616554748E-5,98824.0,437683.0053211,133.14237000999998,108091.0,437814.2553211
2022-06-24 04:00:00,33162.0,1.88396228,5.6810876304203605E-5,114727.0,471978.00993804005,145.63396228,112695.0,472121.75993804005
2022-06-24 08:00:00,34937.0,1.80906244,5.178070355210808E-5,100421.0,501922.67358903,108.05906243999999,97985.0,502028.92358903
2022-06-24 12:00:00,50199.0,3.42302302,6.818906790971932E-5,130108.0,746844.8439152,128.42302302,181030.0,746969.8439152
2022-06-24 16:00:00,53043.0,3.7034375500000003,6.981953415153743E-5,153442.0,824556.48676374,141.20343755,172865.0,824693.98676374
2022-06-24 20:00:00,53819.0,3.44880814,6.408160946877497E-5,188397.0,671413.00908924,165.94880814,177601.0,671575.50908924
2022-06-25 00:00:00,28341.0,1.6547437500000002,5.838692177410819E-5,94272.0,182359.28881320998,195.40474375,108773.0,182553.03881320998
2022-06-25 04:00:00,28352.0,1.61244871,5.687248553893905E-5,105832.0,129973.303999,176.61244871,99197.0,130148.303999
2022-06-25 08:00:00,33714.0,1.99368145,5.9135120424749364E-5,139536.0,291703.25598960003,133.24368145,93485.0,291834.50598960003
2022-06-25 12:00:00,44975.0,2.9607960899999997,6.58320420233463E-5,220838.0,358398.90268621,202.96079609,160486.0,358598.90268621
2022-06-25 16:00:00,44237.0,2.8734535599999997,6.495588670117774E-5,139411.0,466921.50604006,127.87345356,136692.0,467046.50604006
2022-06-25 20:00:00,38398.0,2.2884024600000004,5.959691806864942E-5,128811.0,338959.02275759,121.03840246000001,125528.0,339077.77275759
2022-06-26 00:00:00,24158.0,1.94726782,8.060550625051742E-5,132146.0,173611.15903909,126.94726781999998,86063.0,173736.15903909
2022-06-26 04:00:00,31348.0,2.24269778,7.154197333163199E-5,176807.0,216492.08156762,164.74269778,101747.0,216654.58156762
2022-06-26 08:00:00,31982.0,1.85701171,5.806427709336502E-5,149481.0,149408.69806363,133.10701171,93206.0,149539.94806363
2022-06-26 12:00:00,40643.0,2.57887913,6.345198755013164E-5,194840.0,232922.21140062,183.82887913000002,143018.0,233103.46140062
2022-06-26 16:00:00,41006.0,2.18554351,5.329813954055504E-5,137387.0,450604.29888197,127.18554351,135268.0,450729.29888197
2022-06-26 20:00:00,37618.0,1.9282361300000002,5.125833723217609E-5,158061.0,148612.59723086,139.42823613000002,118218.0,148750.09723086
2022-06-27 00:00:00,25607.0,1.5504342800000002,6.054728316475964E-5,168031.0,105537.13678983999,132.80043428,83915.0,105668.38678983999
2022-06-27 04:00:00,32049.0,1.6014140500000003,4.996767605853538E-5,151706.0,247245.35770748003,139.10141405,101742.0,247382.85770748003
2022-06-27 08:00:00,48148.0,2.19222345,4.5530934825953314E-5,180794.0,412932.98374195,145.94222345,128304.0,413076.73374195
2022-06-27 12:00:00,47358.0,2.2905867,4.836747117699227E-5,175247.0,515818.45452939003,152.2905867,153781.0,515968.45452939003
2022-06-27 16:00:00,48298.0,3.19953762,6.624575800240176E-5,123020.0,902303.75840391,115.69953761999999,156561.0,902416.25840391
2022-06-27 20:00:00,57423.0,3.5556466,6.192025146718214E-5,202124.0,795816.3940376301,178.5556466,179717.0,795991.3940376301
2022-06-28 00:00:00,29226.0,1.9377491400000002,6.630223568055842E-5,156241.0,326472.8859405,220.68774914,105805.0,326691.6359405
2022-06-28 04:00:00,30007.0,1.8628690300000001,6.208114873196254E-5,94482.0,294516.18446465,151.86286902999998,100919.0,294666.18446465
2022-06-28 08:00:00,44547.0,2.16925851,4.8695950569061893E-5,149691.0,501243.8246511,145.91925851000002,126658.0,501387.5746511
2022-06-28 12:00:00,52012.0,2.87792433,5.533192974698147E-5,149681.0,1049513.4517515,165.37792433,178478.0,1049675.9517515
2022-06-28 16:00:00,52399.0,2.9372685599999997,5.605581327887936E-5,153875.0,1079131.1030800398,140.43726856,163910.0,1079268.6030800398
2022-06-28 20:00:00,39889.0,2.3127446899999997,5.797951039133595E-5,114246.0,733174.2668558301,102.31274469,130860.0,733274.2668558301
2022-06-29 00:00:00,34556.0,2.04350893,5.913615377937261E-5,156631.0,683446.14123278,189.54350892999997,128700.0,683633.64123278
2022-06-29 04:00:00,26291.0,1.32554997,5.041839298619299E-5,94765.0,335164.88970347,132.57554997,89286.0,335296.13970347
2022-06-29 08:00:00,50216.0,2.38844902,4.756350605384738E-5,162635.0,642360.6725592,196.13844902,140273.0,642554.4225592
2022-06-29 12:00:00,54649.0,2.73613254,5.006738531354645E-5,149445.0,939388.26774861,158.98613254,182435.0,939544.51774861
2022-06-29 16:00:00,54634.0,2.6591390599999998,4.8671872094300247E-5,158732.0,1076373.80836406,146.40913906,167809.0,1076517.55836406
2022-06-29 20:00:00,44733.0,2.32177899,5.190304674401448E-5,138575.0,948998.84973492,133.57177898999998,148772.0,949130.09973492
2022-06-30 00:00:00,29931.0,1.5759254200000001,5.2651946810998637E-5,104555.0,767968.01694753,176.57592542,112426.0,768143.01694753
2022-06-30 04:00:00,32574.0,1.63728231,5.0263471173328425E-5,116131.0,506830.36539462,151.63728231,111322.0,506980.36539462
2022-06-30 08:00:00,47442.0,2.13943474,4.5095795708443994E-5,152287.0,670221.91415483,189.63943474,137239.0,670409.41415483
2022-06-30 12:00:00,36209.0,2.90604875,8.025763622303847E-5,99864.0,724156.34516755,159.15604875,139026.0,724312.59516755
2022-06-30 16:00:00,74999.0,5.07472531,6.766390631875092E-5,211511.0,1308771.86689575,192.57472531,254451.0,1308959.36689575
2022-06-30 20:00:00,50058.0,3.23009004,6.45269495385353E-5,190270.0,744506.92985002,215.73009004,161628.0,744719.42985002
2022-07-01 00:00:00,34633.0,2.26360001,6.535962838910866E-5,111160.0,686744.19856121,152.26360001,134001.0,686894.19856121
2022-07-01 04:00:00,33658.0,1.80257142,5.355551191395805E-5,120351.0,550988.90435768,170.55257142,120474.0,551157.65435768
2022-07-01 08:00:00,39718.0,2.07524077,5.224937736039076E-5,132298.0,464203.06840004004,133.32524077,117030.0,464334.31840004004
2022-07-01 12:00:00,62549.0,4.25782459,6.807182512909879E-5,152672.0,1224227.03323786,148.00782458999998,218131.0,1224370.78323786
2022-07-01 16:00:00,54267.0,3.8448378199999995,7.085038457994729E-5,135299.0,1095887.14666587,128.84483782,183972.0,1096012.14666587
2022-07-01 20:00:00,47049.0,3.8551474900000002,8.193898892643839E-5,132021.0,968880.53665715,122.60514749000001,160096.0,968999.28665715
2022-07-02 00:00:00,36154.0,2.4917051199999998,6.89192100459147E-5,153181.0,569692.6721957801,146.24170511999998,138477.0,569836.4221957801
2022-07-02 04:00:00,31391.0,1.96719767,6.266756936701602E-5,116091.0,486179.74917134,139.46719767,114266.0,486317.24917134
2022-07-02 08:00:00,38632.0,2.08396116,5.394391074756678E-5,114055.0,627270.48407766,139.58396116,111637.0,627407.98407766
2022-07-02 12:00:00,38301.0,2.31886187,6.0543115584449495E-5,116014.0,620985.29181062,127.31886187,145496.0,621110.29181062
2022-07-02 16:00:00,52093.0,2.58788208,4.967811567773021E-5,148592.0,509894.36918938,177.58788207999999,169212.0,510069.36918938
2022-07-02 20:00:00,38525.0,1.8500528,4.802213627514601E-5,108740.0,505373.38093653,145.60005280000001,134207.0,505517.13093653
2022-07-03 00:00:00,26458.0,1.4323768799999999,5.413776097966588E-5,89684.0,474576.2886478,120.18237687999999,105950.0,474695.0386478
2022-07-03 04:00:00,27737.0,1.45563665,5.247995998125248E-5,101697.0,529662.14324031,157.70563665,101520.0,529818.39324031
2022-07-03 08:00:00,31680.0,1.32332837,4.17717288510101E-5,90797.0,495069.0625513999,163.82332837,91959.0,495231.5625513999
2022-07-03 12:00:00,40720.0,1.9606443399999998,4.8149418958742627E-5,120361.0,602818.91960985,195.71064434,149879.0,603012.66960985
2022-07-03 16:00:00,40869.0,2.0852211,5.1022072964838876E-5,121396.0,733831.1774380399,152.0852211,137299.0,733981.1774380399
2022-07-03 20:00:00,38869.0,1.7421583299999999,4.482127994031233E-5,105431.0,500781.50120582,189.24215833,128075.0,500969.00120582
2022-07-04 00:00:00,21693.0,1.19660236,5.5160759692066565E-5,68119.0,367103.32541954,182.44660236,81920.0,367284.57541954
2022-07-04 04:00:00,32356.0,1.60863134,4.971663184571641E-5,123955.0,389574.54677772004,126.60863134,116357.0,389699.54677772004
2022-07-04 08:00:00,43456.0,2.3182098499999997,5.3346139773564055E-5,136646.0,628082.33232137,146.06820985,128319.0,628226.08232137
2022-07-04 12:00:00,47190.0,2.61526235,5.54198421275694E-5,145634.0,749980.95079175,190.11526235,161858.0,750168.45079175
2022-07-04 16:00:00,54879.0,3.35340674,6.110546365640773E-5,155710.0,863964.2331954099,140.85340674,171897.0,864101.7331954099
2022-07-04 20:00:00,40811.0,2.4679611399999994,6.0472939648624134E-5,125209.0,652644.73206223,121.21796114,129564.0,652763.48206223
2022-07-05 00:00:00,28397.0,1.81409062,6.388317850477163E-5,93191.0,490340.26789033005,108.06409062,95873.0,490446.51789033005
2022-07-05 04:00:00,27828.0,2.08446987,7.490548620094868E-5,94532.0,321220.30486579,158.33446987000002,99771.0,321376.55486579
